ASD Acronym,Designation,Title of Standard,Abstract,Link
IEEE,IEEE 11073-10415-2019,IEEE Standard - Health informatics--Personal health device communication Part 10415: Device specialization--Weighing scale,"""Within the context of the ISO/IEEE 11073 family of standards for device communication, this standard establishes a normative definition of communication between personal telehealth weighing scale devices and compute engines (e.g., cell phones, personal computers, personal health appliances, and set  Access the standard for more information Previous 1   Ä  12 13 14 15 16   Ä  21 Next Content Type All Standard Page Project Post Governance Event Initiative Ieee-whitepaper Practice Areas News Reset Categories All Uncategorized Artificial Intelligence Systems, Beyond Standards, Event Previews & Recaps, Healthcare & Life Sciences, IEEE SA News 3D, Artificial Intelligence Systems, Augmented/Virtual Reality, Beyond Standards, Blockchain & DLT, Cloud & Computing, Connectivity & Telecom, COVID-19, Data & Analytics, Energy, Ethics in Technology, Government & Policy, Healthcare & Life Sciences, IEEE SA News, IoT & IIoT, Learning & Education, Manufacturing, Market Collaboration, Mobility, National Electrical Safety Code (NESC), Navigating the Standards Ecosystem, Networking & Internet, News & Articles, Open Source, Privacy & Security, Retail, Robotics & Automation, Sustainable Development, Technology, Videos 3D, Augmented/Virtual Reality, Beyond Standards, COVID-19, IEEE SA News, Manufacturing, Market Collaboration, News & Articles, Retail, Sustainable Development, Technology, Videos 3D, Augmented/Virtual Reality, Beyond Standards, Manufacturing, Market Collaboration, News & Articles, Retail, Sustainable Development, Technology, Videos 3D, Beyond Standards, IEEE SA News, Manufacturing, Market Collaboration, News & Articles, Retail, Sustainable Development, Technology, Videos Artificial Intelligence Systems, Beyond Standards, Event Previews & Recaps, Government & Policy, Healthcare & Life Sciences, IEEE SA News, IoT & IIoT, Privacy & Security Beyond Standards, Event Previews & Recaps, Government & Policy, Healthcare & Life Sciences, IEEE SA News, Privacy & Security, Technology Current Industry Connections Activities, Healthcare & Life Sciences Healthcare and Life Sciences Reset Standards Topics All Healthcare IT Communications Communications,Healthcare IT Electromagnetic Compatibility Computer Technology Communications,Power and Energy Industry Applications,Power and Energy,Healthcare IT Artificial Intelligence (AI) Artificial Intelligence (AI),Computer Technology Blockchain,Healthcare IT Reset LinkedIn Facebook Instagram YouTube X Beyond Standards RSS Feed""",https://standards.ieee.org/ieee/11073-10415/6224/
IEEE,IEEE 11073-10417-2023,IEEE Standard for Health Informatics--Device Interoperability Part 10417: Personal Health Device Communication--Device Specialization--Glucose Meter,"""Within the context of the ISO/IEEE 11073 family of standards for device communication, a normative definition of communication between personal telehealth glucose meter devices and compute engines (e.g., cell phones, personal computers, personal health appliances, and set top boxes) is  Access the standard for more information""",https://standards.ieee.org/ieee/11073-10417/7246/
IEEE,IEEE 11073-10419,IEEE Approved Draft International Standard - Health informatics- Personal health device communication- Part 10419: Device Specialization- Insulin Pump,"""Within the context of the ISO/IEEE 11073 family of standards for device communication, a normative definition of communication between personal telehealth insulin pump devices and compute engines (e.g., cell phones, personal computers, personal health appliances, set top boxes) in a  Access the standard for more information""",https://standards.ieee.org/ieee/11073-10419/6778/
IEEE,IEEE 11073-10419-2023,IEEE Standard for Health informatics--Device interoperability Part 10419: Personal Health Device Communication--Device Specialization--Insulin Pump,"""Within the context of the ISO/IEEE 11073 family of standards for device communication, a normative definition of communication between personal telehealth insulin pump devices and compute engines (e.g., cell phones, personal computers, personal health appliances, set top boxes) in a  Access the standard for more information""",https://standards.ieee.org/ieee/11073-10419/7247/
IEEE,IEEE 11073-10420-2020,IEEE Standards for Health informatics--Device interoperability - Part 10420: Personal health device communication--Device specialization--Body composition analyzer,"""Within the context of the ISO/IEEE 11073 family of standards for device communication, a normative definition of the communication between personal body composition analyzer agents and managers (e.g., cell phones, personal computers, personal health appliances, set-top boxes) is established by  Access the standard for more information""",https://standards.ieee.org/ieee/11073-10420/11103/11073-10420/6220/
IEEE,IEEE 11073-10421-2023,IEEE Standard--Health Informatics--Device Interoperability--Part 10421: Personal Health Device Communication--Device Specialization--Peak expiratory flow monitor (peak flow),"""Within the context of the ISO/IEEE 11073 family of standards for device communication, a normative definition of communication is established in this standard between personal telehealth peak expiratory flow monitor devices and compute engines (e.g., cell phones, personal computers, personal  Access the standard for more information""",https://standards.ieee.org/ieee/11073-10421/11706/11073-10421/7502/
IEEE,IEEE 11073-10422-2016,Health informatics--Personal health device communication Part 10422: Device Specialization--Urine Analyzer,"""Within the context of the ISO/IEEE 11073 family of standards for device communication, a normative definition of communication between personal telehealth urine analyzer devices and compute engines (e.g., cell phones, personal computers, personal health appliances, and set-top boxes) is established  Access the standard for more information Previous 1   Ä  13 14 15 16 17   Ä  21 Next Content Type All Standard Page Project Post Governance Event Initiative Ieee-whitepaper Practice Areas News Reset Categories All Uncategorized Artificial Intelligence Systems, Beyond Standards, Event Previews & Recaps, Healthcare & Life Sciences, IEEE SA News 3D, Artificial Intelligence Systems, Augmented/Virtual Reality, Beyond Standards, Blockchain & DLT, Cloud & Computing, Connectivity & Telecom, COVID-19, Data & Analytics, Energy, Ethics in Technology, Government & Policy, Healthcare & Life Sciences, IEEE SA News, IoT & IIoT, Learning & Education, Manufacturing, Market Collaboration, Mobility, National Electrical Safety Code (NESC), Navigating the Standards Ecosystem, Networking & Internet, News & Articles, Open Source, Privacy & Security, Retail, Robotics & Automation, Sustainable Development, Technology, Videos 3D, Augmented/Virtual Reality, Beyond Standards, COVID-19, IEEE SA News, Manufacturing, Market Collaboration, News & Articles, Retail, Sustainable Development, Technology, Videos 3D, Augmented/Virtual Reality, Beyond Standards, Manufacturing, Market Collaboration, News & Articles, Retail, Sustainable Development, Technology, Videos 3D, Beyond Standards, IEEE SA News, Manufacturing, Market Collaboration, News & Articles, Retail, Sustainable Development, Technology, Videos Artificial Intelligence Systems, Beyond Standards, Event Previews & Recaps, Government & Policy, Healthcare & Life Sciences, IEEE SA News, IoT & IIoT, Privacy & Security Beyond Standards, Event Previews & Recaps, Government & Policy, Healthcare & Life Sciences, IEEE SA News, Privacy & Security, Technology Current Industry Connections Activities, Healthcare & Life Sciences Healthcare and Life Sciences Reset Standards Topics All Healthcare IT Communications Communications,Healthcare IT Electromagnetic Compatibility Computer Technology Communications,Power and Energy Industry Applications,Power and Energy,Healthcare IT Artificial Intelligence (AI) Artificial Intelligence (AI),Computer Technology Blockchain,Healthcare IT Reset LinkedIn Facebook Instagram YouTube X Beyond Standards RSS Feed""",https://standards.ieee.org/ieee/11073-10422/5080/
IEEE,IEEE 11073-10424-2014/Cor 1-2017,IEEE Standard - Health informatics‚ÄìPersonal health device communication - Part 10424: Device Specialization--Sleep Apnoea Breathing Therapy Equipment (SABTE) - Corrigendum 1,"""Within the context of the ISO/IEEE 11073 family of standards for device communication, a normative definition of the communication between sleep apnoea breathing therapy equipment (SABTE) devices (agents) and managers (e.g., cell phones, personal computers, personal health appliances, set-top boxes),  Access the standard for more information""",https://standards.ieee.org/ieee/11073-10424-2014_Cor_1/6246/
IEEE,IEEE 11073-10425-2023,IEEE Standard - Health informatics--Device Interoperability Part 10425: Personal Health Device Communication--Device Specialization--Continuous Glucose Monitor (CGM),"""Within the context of the ISO/IEEE 11073 family of standards for device communication, a normative definition of the communication between continuous glucose monitor (CGM) devices and managers (e.g., cell phones, personal computers, personal health appliances, set top boxes), in a  Access the standard for more information Previous 1   Ä  16 17 18 19 20   Ä  21 Next Content Type All Standard Page Project Post Governance Event Initiative Ieee-whitepaper Practice Areas News Reset Categories All Uncategorized Artificial Intelligence Systems, Beyond Standards, Event Previews & Recaps, Healthcare & Life Sciences, IEEE SA News 3D, Artificial Intelligence Systems, Augmented/Virtual Reality, Beyond Standards, Blockchain & DLT, Cloud & Computing, Connectivity & Telecom, COVID-19, Data & Analytics, Energy, Ethics in Technology, Government & Policy, Healthcare & Life Sciences, IEEE SA News, IoT & IIoT, Learning & Education, Manufacturing, Market Collaboration, Mobility, National Electrical Safety Code (NESC), Navigating the Standards Ecosystem, Networking & Internet, News & Articles, Open Source, Privacy & Security, Retail, Robotics & Automation, Sustainable Development, Technology, Videos 3D, Augmented/Virtual Reality, Beyond Standards, COVID-19, IEEE SA News, Manufacturing, Market Collaboration, News & Articles, Retail, Sustainable Development, Technology, Videos 3D, Augmented/Virtual Reality, Beyond Standards, Manufacturing, Market Collaboration, News & Articles, Retail, Sustainable Development, Technology, Videos 3D, Beyond Standards, IEEE SA News, Manufacturing, Market Collaboration, News & Articles, Retail, Sustainable Development, Technology, Videos Artificial Intelligence Systems, Beyond Standards, Event Previews & Recaps, Government & Policy, Healthcare & Life Sciences, IEEE SA News, IoT & IIoT, Privacy & Security Beyond Standards, Event Previews & Recaps, Government & Policy, Healthcare & Life Sciences, IEEE SA News, Privacy & Security, Technology Current Industry Connections Activities, Healthcare & Life Sciences Healthcare and Life Sciences Reset Standards Topics All Healthcare IT Communications Communications,Healthcare IT Electromagnetic Compatibility Computer Technology Communications,Power and Energy Industry Applications,Power and Energy,Healthcare IT Artificial Intelligence (AI) Artificial Intelligence (AI),Computer Technology Blockchain,Healthcare IT Reset LinkedIn Facebook Instagram YouTube X Beyond Standards RSS Feed""",https://standards.ieee.org/ieee/11073-10425/7248/
IEEE,IEEE 11073-10442-2023,IEEE Standard for Health Informatics -- Device Interoperability - Part 10442: Personal Health Device Communication -- Device Specialization -- Strength Fitness Equipment,"""Within the context of the ISO/IEEE 11073 family of standards for device communication, a normative definition of the communication between personal strength fitness devices and managers (e.g., cell phones, personal computers, personal health appliances, and set top boxes) in a  Access the standard for more information""",https://standards.ieee.org/ieee/11073-10442/7279/
IEEE,IEEE 11073-10471-2010,Health informatics ‚Äì Personal health device communication ‚Äì Part 10471: Device specialization ‚Äì Independent living activity hub,"""Within the context of the ISO/IEEE 11073 family of standards for device communication, this standard establishes a normative definition of communication between personal telehealth independent living activity hub devices and compute engines (e.g. cell phones, personal computers, personal health appliances,  Access the standard for more information""",https://standards.ieee.org/ieee/11073-10471/5044/
IEEE,IEEE 11073-10471-2023,IEEE Health Informatics--Device Interoperability--Part 10471: Personal Health Device Communication--Device Specialization--Independent Living Activity Hub,"""Within the context of the ISO/IEEE 11073 family of standards for device communication, a normative definition of communication between personal telehealth independent living activity hub devices and compute engines (e.g., cell phones, personal computers, personal health appliances, set top boxes)  Access the standard for more information""",https://standards.ieee.org/ieee/11073-10471/6851/
IEEE,IEEE 11073-10472-2023,IEEE Standard for Health Informatics--Device Interoperability--Part 10472: Personal Health Device Communication--Device Specialization--Medication Monitor,"""Within the context of the ISO/IEEE 11073 family of standards for device communication, a normative definition of communication between personal telehealth medication monitor devices and compute engines (e.g., cell phones, personal computers, personal health appliances, set top boxes) is established  Access the standard for more information Previous 1 2 3 4 5   Ä  21 Next Content Type All Standard Page Project Post Governance Event Initiative Ieee-whitepaper Practice Areas News Reset Categories All Uncategorized Artificial Intelligence Systems, Beyond Standards, Event Previews & Recaps, Healthcare & Life Sciences, IEEE SA News 3D, Artificial Intelligence Systems, Augmented/Virtual Reality, Beyond Standards, Blockchain & DLT, Cloud & Computing, Connectivity & Telecom, COVID-19, Data & Analytics, Energy, Ethics in Technology, Government & Policy, Healthcare & Life Sciences, IEEE SA News, IoT & IIoT, Learning & Education, Manufacturing, Market Collaboration, Mobility, National Electrical Safety Code (NESC), Navigating the Standards Ecosystem, Networking & Internet, News & Articles, Open Source, Privacy & Security, Retail, Robotics & Automation, Sustainable Development, Technology, Videos 3D, Augmented/Virtual Reality, Beyond Standards, COVID-19, IEEE SA News, Manufacturing, Market Collaboration, News & Articles, Retail, Sustainable Development, Technology, Videos 3D, Augmented/Virtual Reality, Beyond Standards, Manufacturing, Market Collaboration, News & Articles, Retail, Sustainable Development, Technology, Videos 3D, Beyond Standards, IEEE SA News, Manufacturing, Market Collaboration, News & Articles, Retail, Sustainable Development, Technology, Videos Artificial Intelligence Systems, Beyond Standards, Event Previews & Recaps, Government & Policy, Healthcare & Life Sciences, IEEE SA News, IoT & IIoT, Privacy & Security Beyond Standards, Event Previews & Recaps, Government & Policy, Healthcare & Life Sciences, IEEE SA News, Privacy & Security, Technology Current Industry Connections Activities, Healthcare & Life Sciences Healthcare and Life Sciences Reset Standards Topics All Healthcare IT Communications Communications,Healthcare IT Electromagnetic Compatibility Computer Technology Communications,Power and Energy Industry Applications,Power and Energy,Healthcare IT Artificial Intelligence (AI) Artificial Intelligence (AI),Computer Technology Blockchain,Healthcare IT Reset LinkedIn Facebook Instagram YouTube X Beyond Standards RSS Feed""",https://standards.ieee.org/ieee/11073-10472/7504/
IEEE,IEEE 11073-10700-2022,IEEE Standard -- Health Informatics--Device Interoperability Part 10700: Point‚Äêof‚ÄêCare Medical Device Communication--Standard for Base Requirements for Participants in a Service‚ÄêOriented Device Connectivity (SDC) System,"""Medical devices that offer a communication interface as specified by the IEEE 11073 Service-oriented Device Connectivity (SDC) standards can be integrated into a health IT system to jointly execute system functions. However, implementing the IEEE 11073 SDC communication protocol is  Access the standard for more information""",https://standards.ieee.org/ieee/11073-10700/10630/
IEEE,IEEE 11073-10701-2022,IEEE Standard for Health Informatics - Device Interoperability - Part 10701: Point-of-Care Medical Device Communication - Metric Provisioning by Participants in a Service-Oriented Device Connectivity (SDC) System,"""Medical devices that offer a communication interface as specified by the IEEE 11073 Service-oriented Device Connectivity (SDC) standards can be integrated into a health IT system to jointly execute system functions. However, implementing the IEEE 11073 SDC communication protocol is  Access the standard for more information""",https://standards.ieee.org/ieee/11073-10701/7538/
IEEE,IEEE 11073-20202,Health informatics-- Point-of-care medical device communication-- Application profile-- Baseline,"""",https://standards.ieee.org/ieee/11073-20202/3518/
IEEE,IEEE 11073-20601-2019,IEEE Health informatics--Personal health device communication - Part 20601: Application profile--Optimized Exchange Protocol,"""Within the context of the ISO/IEEE 11073 family of standards for device communication, a common framework for making an abstract model of personal health data available in transport-independent transfer syntax required to establish logical connections between systems and to provide  Access the standard for more information""",https://standards.ieee.org/ieee/11073-20601/6084/
IEEE,IEEE 11073-20701-2018,IEEE Standard - Health informatics--Point-of-care medical device communication - Part 20701: Service-Oriented Medical Device Exchange Architecture and Protocol Binding,"""Within the context of the ISO/IEEE 11073 family of standards for point-of-care (PoC) medical device communication, an architecture for service-oriented distributed PoC medical devices and medical IT systems is defined. This standard defines a binding of the Participant, Discovery, and  Access the standard for more information""",https://standards.ieee.org/ieee/11073-20701/6059/
IEEE,IEEE 11073-20702-2016,IEEE Standard for Health informatics--Point-of-care medical device communication Part 20702: Medical Devices Communication Profile for Web Services,"""Within the context of the ISO/IEEE 11073 family of standards for point-of-care (PoC) medical device communication, a communication protocol specification for a distributed system of PoC medical devices and medical IT systems that need to exchange data, or safely control  Access the standard for more information""",https://standards.ieee.org/ieee/11073-20702/6034/
IEEE,IEEE 11073-40101-2020,IEEE Standard - Health informatics--Device interoperability Part 40101: Foundational‚ÄìCybersecurity‚ÄìProcesses for vulnerability assessment,"""For Personal Health Devices (PHDs) and Point-of-Care Devices (PoCDs), an iterative, systematic, scalable, and auditable approach to identification of cybersecurity vulnerabilities and estimation of risk is defined by this standard. The standard presents one approach to iterative vulnerability assessment that  Access the standard for more information.""",https://standards.ieee.org/ieee/11073-40101/10869/11073-40101/7668/
IEEE,IEEE 11073-40102-2020,IEEE Standard - Health informatics--Device interoperability Part 40102: Foundational--Cybersecurity--Capabilities for mitigation,"""IEEE.org IEEE Xplore Digital Library IEEE Standards IEEE Spectrum More Sites eTools Standards Products & Programs Focuses Get Involved Resources MAC ADDRESS SEARCH IEEE SA Home Search Showing results for: Medical 201 results found. Results are sorted by relevance. IEEE 11073-40102-2020 IEEE Standard - Health informatics--Device interoperability Part 40102: Foundational--Cybersecurity--Capabilities for mitigation Last modified: 13 September 2024""",https://standards.ieee.org/ieee/11073-40102/10870/11073-40102/7680/
IEEE,IEEE 1137-2018,IEEE Recommended Practice for the Implementation of Inductive Coordination Mitigation Techniques and Application,"""Guidance for controlling or modifying the inductive environment and the susceptibility of affected wire line telecommunications facilities in order to operate within the acceptable levels of steady-state or surge induced voltages of the environmental interface (probe wire) defined by IEEE  Access the standard for more information.""",https://standards.ieee.org/ieee/1137/7206/
IEEE,IEEE 1138-2021,IEEE Standard for Testing and Performance of Optical Ground Wire (OPGW) for use on Electric Utility Power Lines,"""The performance, test requirements, procedures, and acceptance criteria for a transmission line overhead ground wire (a.k.a. shield wire, static wire, earth wire, skywire) with optical fibers commonly known as optical ground wire (OPGW) are covered in this standard. Functional requirements  Access the standard for more information.""",https://standards.ieee.org/ieee/1138/10325/
IEEE,IEEE 1222-2019,IEEE Standard for Testing and Performance for All-Dielectric Self-Supporting (ADSS) Fiber Optic Cable for Use on Electric Utility Power Lines,"""The construction, mechanical, electrical, and optical performance, installation guidelines, acceptance criteria, test requirements, environmental considerations, and accessories for a nonmetallic, all-dielectric self-supporting (ADSS) fiber optic cable are covered by this standard. The ADSS cable is designed to be located primarily  Access the standard for more information.""",https://standards.ieee.org/ieee/1222/7507/
IEEE,IEEE 1418,ANSI/AAMI PAC49-1993 - Pacemaker Emergency Intervention System,"""This standard covers labeling and performance requirements for a pacemaker emergency intervention system (EIS). The EIS is intended for use in hospitals and clinic emergency rooms to permit conversion of conforming implanted bradycardia cardiac pacemakers to a standard high output  Access the standard for more information""",https://standards.ieee.org/ieee/1418/2120/
IEEE,IEEE 1591.1-2012,IEEE Standard for Testing and Performance of Hardware for Optical Ground Wire (OPGW),"""Hardware performance, test requirements, procedures, and acceptance criteria for a transmission line overhead ground wire (also known as shield wire, static wire, earth wire, sky wire) with optical fibers commonly known as optical ground wire (OPGW) are covered. Functional requirements,  Access the standard for more information.""",https://standards.ieee.org/ieee/1591.1/7470/
IEEE,IEEE 1591.1-2023,IEEE Standard for Testing and Performance of Hardware for Optical Ground Wire (OPGW),"""IEEE.org IEEE Xplore Digital Library IEEE Standards IEEE Spectrum More Sites eTools Standards Products & Programs Focuses Get Involved Resources MAC ADDRESS SEARCH IEEE SA Home Search Showing results for: Cybersecurity 122 results found. Results are sorted by relevance. IEEE 1591.1-2023 IEEE Standard for Testing and Performance of Hardware for Optical Ground Wire (OPGW) Last modified: 2 August 2024""",https://standards.ieee.org/ieee/1591.1/7470/
IEEE,IEEE 1591.2-2017,IEEE Standard for Testing and Performance of Hardware for All-Dielectric Self-Supporting (ADSS) Fiber Optic Cable,"""Hardware performance, test requirements, procedures, and acceptance criteria for an all dielectric self-supporting overhead cable with optical fibers are covered in this standard. Functional requirements, such as electrical, mechanical, optical fiber, environmental and test requirements related to design, installation, in-service,  Access the standard for more information.""",https://standards.ieee.org/ieee/1591.2/5021/
IEEE,IEEE 1591.3-2020,IEEE Standard for Qualifying Hardware for Helically-Applied Fiber Optic Cable System (WRAP Cable),"""Performance and testing specifications for hardware used on helically-applied cable systems (WRAP) in order to standardize testing, simplify procurement specifications, and improve product quality is established in this standard.""",https://standards.ieee.org/ieee/1591.3/7075/
IEEE,IEEE 1594-2020,IEEE Standard for Helically-Applied Fiber Optic Cable Systems (WRAP) for Use on Overhead Utility Lines,"""An all-dielectric fiber optic cable (WRAP) designed to be helically wrapped around a conductor or other messenger on overhead power facilities is covered by this standard.""",https://standards.ieee.org/ieee/1594/7076/
IEEE,IEEE 1595-2022,IEEE Standard for Testing and Performance for Optical Phase Conductor (OPPC) for Use on Electrical Utility Power Lines,"""The performance, test requirements, procedures, and acceptance criteria for an OPPC are covered in this standard. Optical phase conductor (OPPC) is a phase conductor with optical fibers for telecommunication purposes. Functional requirements, such as electrical, mechanical, optical fiber, environmental, and  Access the standard for more information.""",https://standards.ieee.org/ieee/1595/7090/
IEEE,IEEE 1615-2007,IEEE Recommended Practice for Network Communication in Electric Power Substations,"""Recommended practices for communication and interoperation of devices connected on an electric power substation Internet protocol (IP) network are provided. For the power engineer new to IP networking, this document provides an introduction to the concepts that need to be  Access the standard for more information.""",https://standards.ieee.org/ieee/1615/5591/
IEEE,IEEE 1615-2019,IEEE Recommended Practice for Network Communication in Electric Power Substations,"""Recommended practices for communication and interoperation of devices connected on an electric power substation Internet Protocol (IP) network are provided. An introduction to the concepts that need to be mastered as well as specific recommendations to follow when deploying the  Access the standard for more information.""",https://standards.ieee.org/ieee/1615/5591/
IEEE,IEEE 1619.1-2007,IEEE Standard for Authenticated Encryption with Length Expansion for Storage Devices,"""This standard specifies cryptographic and data authentication procedures for storage devices that support length-expansion, such as tape drives. Such procedures include the following cryptographic modes of operation for the AES block cipher: CCM, GCM, CBC-HMAC, and XTS-HMAC. Previous 1   Ä  6 7 8 9 10   Ä  13 Next Content Type All Standard Page Project Event Post Initiative Ieee-whitepaper Governance Practice Area News Reset Categories All Uncategorized Foundational Technologies Artificial Intelligence Systems, Beyond Standards, Event Previews & Recaps, Government & Policy, Healthcare & Life Sciences, IEEE SA News, IoT & IIoT, Privacy & Security Beyond Standards, Healthcare & Life Sciences, IEEE Standards Working Groups, Networking & Internet, News & Articles, Privacy & Security Current Industry Connections Activities, Foundational Technologies Current Industry Connections Activities, Healthcare & Life Sciences 2024 Press Releases, News Artificial Intelligence Systems, Beyond Standards, Event Previews & Recaps, Healthcare & Life Sciences, IEEE SA News Autonomous Systems Beyond Standards, Connectivity & Telecom, Featured, IEEE SA News, News & Articles Reset Standards Topics All Power and Energy Power and Energy,Smart Grid Computer Technology Power and Energy,Communications Communications,Healthcare IT Computer Technology,Cybersecurity Cybersecurity Healthcare IT Software and Systems Engineering Cybersecurity,Power and Energy Reset LinkedIn Facebook Instagram YouTube X Beyond Standards RSS Feed""",https://standards.ieee.org/ieee/1619.1/7153/
IEEE,IEEE 1619.1-2018,IEEE Standard for Authenticated Encryption with Length Expansion for Storage Devices,"""Cryptographic and data authentication procedures for storage devices that support length expansion, such as tape drives, are specified. Such procedures include the following cryptographic modes of operation for the AES block cipher: CCM, GCM, CBC-HMAC, and XTS-HMAC.""",https://standards.ieee.org/ieee/1619.1/7153/
IEEE,IEEE 1619.2-2010,IEEE Standard for Wide-Block Encryption for Shared Storage Media,"""EME2-AES and XCB-AES wide-block encryption with associated data (EAD) modes of the NIST AES block cipher, providing usage guidelines and test vectors, are described. A wide-block encryption algorithm behaves as a single block cipher with a large plaintext input and  Access the standard for more information.""",https://standards.ieee.org/ieee/1619.2/10252/
