ASD Acronym,Designation,Title of Standard,Abstract,Link,Published Status
FDA,FDA-2022-D-2870,Integrating Randomized Controlled Trials for Drug and Biological Products Into Routine Clinical Practice: Draft Guidance for Industry,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/integrating-randomized-controlled-trials-drug-and-biological-products-routine-clinical-practice,
FDA,FDA-2024-D-2052,Conducting Clinical Trials With Decentralized Elements,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/conducting-clinical-trials-decentralized-elements,
FDA,FDA-2014-D-1492,"CVM GFI #227 Chemistry, Manufacturing, and Controls (CMC) Technical Section Filing Strategies",Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/cvm-gfi-227-chemistry-manufacturing-and-controls-cmc-technical-section-filing-strategies,
FDA,,Data Standards Catalog,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/data-standards-catalog,
FDA,FDA-2024-D-3163,Considerations for Generating Clinical Evidence from Oncology Multiregional Clinical Development Programs,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/considerations-generating-clinical-evidence-oncology-multiregional-clinical-development-programs,
FDA,FDA-2024-D-3742,Providing Regulatory Submissions in Electronic Format â€” Certain Human Pharmaceutical Product Applications and Related Submissions Using the eCTD Specifications Guidance for Industry,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/providing-regulatory-submissions-electronic-format-certain-human-pharmaceutical-product-applications,
FDA,FDA-2014-N-1006,Enforcement Policy for Required Warnings for Cigarette Packages and Advertisements,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/enforcement-policy-required-warnings-cigarette-packages-and-advertisements,
FDA,FDA-2019-D-5364,Submission of Plans for Cigarette Packages and Cigarette Advertisements (Revised),Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/submission-plans-cigarette-packages-and-cigarette-advertisements-revised,
FDA,FDA-2020-D-0988,Required Warnings for Cigarette Packages and Advertisements: Small Entity Compliance Guide (Revised):  Guidance for Industry,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/required-warnings-cigarette-packages-and-advertisements-small-entity-compliance-guide-revised,
FDA,FDA-2017-D-5670,ANDA Submissions | Amendments to Abbreviated New Drug Applications Under GDUFA:  Guidance for Industry,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/anda-submissions-amendments-abbreviated-new-drug-applications-under-gdufa,
FDA,FDA-2020-D-1317,"Appeal Options Available to Mammography Facilities Concerning Adverse Accreditation Decisions, Suspension/Revocation of Certificates, or Patient and Referring Provider Notification Orders:  Guidance for Mammography Facilities and Food and Drug Administration Staff",Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/appeal-options-available-mammography-facilities-concerning-adverse-accreditation-decisions,
FDA,,Withdrawn Guidances (Biologics),Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/withdrawn-guidances-biologics,
FDA,FDA-2015-D-1580,"Incorporating Voluntary Patient Preference Information over the Total Product Life Cycle: Draft Guidance for Industry, Food and Drug Administration Staff, and Other Interested Parties",Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/incorporating-voluntary-patient-preference-information-over-total-product-life-cycle,
FDA,FDA-2020-D-1530,Control of Nitrosamine Impurities in Human Drugs:  Guidance for Industry,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/control-nitrosamine-impurities-human-drugs,
FDA,FDA-2018-D-1216,Bioresearch Monitoring Technical Conformance Guide,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/bioresearch-monitoring-technical-conformance-guide,
FDA,FDA-2022-D-2873,Voluntary Malfunction Summary Reporting (VMSR) Program for Manufacturers:  Guidance for Industry and Food and Drug Administration Staff,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/voluntary-malfunction-summary-reporting-vmsr-program-manufacturers,
FDA,FDA-2021-D-0614,CVM GFI #64 (VICH  GL2) Validation of Analytical Procedures: Methodology,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/cvm-gfi-64-vich-gl2-validation-analytical-procedures-methodology,
FDA,FDA-2021-D-0616,CVM GFI #63 (VICH GL1) Validation of Analytical Procedures: Definition and Terminology,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/cvm-gfi-63-vich-gl1-validation-analytical-procedures-definition-and-terminology,
FDA,FDA-2013-N-0134,Mammography Quality Standards Act and Regulation Amendments: Small Entity Compliance Guide:  Guidance for Industry and Food and Drug Administration Staff,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/mammography-quality-standards-act-and-regulation-amendments-small-entity-compliance-guide,
FDA,FDA-2023-D-3788,"FDA and Industry Procedures for Section 513(g) Requests for Information under the Federal Food, Drug, and Cosmetic Act:  Guidance for Industry and Food and Drug Administration Staff",Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/fda-and-industry-procedures-section-513g-requests-information-under-federal-food-drug-and-cosmetic,
FDA,FDA-2010-D-0153,Electronic Submission Template for Medical Device De Novo Requests:  Guidance for Industry and Food and Drug Administration Staff,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/electronic-submission-template-medical-device-de-novo-requests,
FDA,FDA-2024-D-2338,Predetermined Change Control Plans for Medical Devices: Draft Guidance for Industry and FDA Staff,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/predetermined-change-control-plans-medical-devices,
FDA,FDA-2023-D-0044,Product-Specific Guidance Meetings Between FDA and ANDA Applicants Under GDUFA:  Guidance for Industry,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/product-specific-guidance-meetings-between-fda-and-anda-applicants-under-gdufa,
FDA,FDA-2020-D-0957,Acceptable Media for Electronic Product User Manuals:  Guidance for Industry and FDA Staff,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/acceptable-media-electronic-product-user-manuals,
FDA,FDA-2014-D-0055,Draft Guidance for Industry: Voluntary Sodium Reduction Goals (Edition 2),Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/draft-guidance-industry-voluntary-sodium-reduction-goals-edition-2,
FDA,FDA-2024-D-2978,CVM GFI #294 - Animal Food Ingredient Consultation (AFIC),Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/cvm-gfi-294-animal-food-ingredient-consultation-afic,
FDA,FDA-2018-D-0342,Optimizing the Dosage of Human Prescription Drugs and Biological Products for the Treatment of Oncologic Diseases:  Guidance for Industry; Availability,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/optimizing-dosage-human-prescription-drugs-and-biological-products-treatment-oncologic-diseases,
FDA,FDA-2022-D-2827,Bacillus Calmette-GuÃ©rin-Unresponsive Nonmuscle Invasive Bladder Cancer: Developing Drugs and Biological Products for Treatment : Draft Guidance for Industry,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/bacillus-calmette-guerin-unresponsive-nonmuscle-invasive-bladder-cancer-developing-drugs-and,
FDA,FDA-2022-D-1527,M12 Drug Interaction Studies: Questions and Answers,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/m12-drug-interaction-studies-questions-and-answers,
FDA,FDA-2022-D-1527,M12 Drug Interaction Studies,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/m12-drug-interaction-studies,
FDA,FDA-2016-D-1280,FDA Regional Implementation Guide for E2B(R3) Electronic Transmission of Individual Case Safety Reports for Drug and Biological Products,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/fda-regional-implementation-guide-e2br3-electronic-transmission-individual-case-safety-reports-drug,
FDA,FDA-1999-D-2955,Real-World Data: Assessing Electronic Health Records and Medical Claims Data To Support Regulatory Decision-Making for Drug and Biological Products:  Guidance for Industry,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/real-world-data-assessing-electronic-health-records-and-medical-claims-data-support-regulatory,
FDA,FDA-2022-D-2059,Providing Over-the-Counter Monograph Submissions in Electronic Format,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/providing-over-counter-monograph-submissions-electronic-format,
FDA,FDA-2020-D-2307,"CVM GFI #100 (VICH GL18 (R2)) Impurities: Residual Solvents in New Veterinary Medicinal Products, Active Substances and Excipients (Revision 2)",Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/cvm-gfi-100-vich-gl18-r2-impurities-residual-solvents-new-veterinary-medicinal-products-active,
FDA,FDA-2017-D-6821,Container Closure System and Component Changes: Glass Vials and Stoppers,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/container-closure-system-and-component-changes-glass-vials-and-stoppers,
FDA,FDA-2024-D-2581,Postapproval Manufacturing Changes to Biosimilar and Interchangeable Biosimilar Products Questions and Answers,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/postapproval-manufacturing-changes-biosimilar-and-interchangeable-biosimilar-products-questions-and,
FDA,FDA-2024-D-2682,Recommendations for Investigational and Licensed COVID-19 Convalescent Plasma:  Guidance for Industry,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/recommendations-investigational-and-licensed-covid-19-convalescent-plasma,
FDA,FDA-2024-D-2442,Pediatric Inflammatory Bowel Disease:  Developing Drugs for Treatment,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/pediatric-inflammatory-bowel-disease-developing-drugs-treatment,
FDA,FDA-2022-D-0362,Blood Pressure and Pulse Donor Eligibility Requirements â€“ Compliance Policy:  Guidance for Industry,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/blood-pressure-and-pulse-donor-eligibility-requirements-compliance-policy,
FDA,FDA-2004-D-0371,Application User Fees for Combination Products:  Guidance for Industry and FDA Staff,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/application-user-fees-combination-products,
FDA,FDA-2018-D-0178,Drugs for the Treatment of Partial Onset Seizures: Extrapolation of Efficacy from Adults to Pediatric Patients  1 Month of Age and Older,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/drugs-treatment-partial-onset-seizures-extrapolation-efficacy-adults-pediatric-patients-1-month-age,
FDA,FDA-2024-D-2511,Dental Curing Lights - Premarket Notification (510(k)) Submissions: Draft Guidance for Industry and Food and Drug Administration Staff,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/dental-curing-lights-premarket-notification-510k-submissions,
FDA,FDA-2024-D-2512,Dental Composite Resin Devices - Premarket Notification (510(k)) Submissions: Draft Guidance for Industry and Food and Drug Administration Staff,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/dental-composite-resin-devices-premarket-notification-510k-submissions,
FDA,FDA-2023-D-0466,Clinical Considerations for Studies of Devices Intended to Treat Opioid Use Disorder:  Guidance for Industry and Food and Drug Administration Staff,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/clinical-considerations-studies-devices-intended-treat-opioid-use-disorder,
FDA,FDA-2014-D-0447,"Purpose and Content of Use-Related Risk Analyses for Drugs, Biological Products, and Combination Products",Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/purpose-and-content-use-related-risk-analyses-drugs-biological-products-and-combination-products,
FDA,FDA-2024-D-2484,Addressing Misinformation About Medical Devices and Prescription Drugs:  Questions and Answers,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/addressing-misinformation-about-medical-devices-and-prescription-drugs-questions-and-answers,
FDA,FDA-2024-D-2754,"M14 General Principles on Plan, Design, and Analysis of Pharmacoepidemiological Studies That Utilize Real-World Data for Safety Assessment of Medicines",Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/m14-general-principles-plan-design-and-analysis-pharmacoepidemiological-studies-utilize-real-world,
FDA,FDA-2024-D-2560,Essential Drug Delivery Outputs for Devices Intended to Deliver Drugs and Biological Products: Draft Guidance for Industry,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/essential-drug-delivery-outputs-devices-intended-deliver-drugs-and-biological-products,
FDA,FDA-2022-D-2899,Diversity Action Plans to Improve Enrollment of Participants from Underrepresented Populations in Clinical Studies: Draft Guidance for Industry,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/diversity-action-plans-improve-enrollment-participants-underrepresented-populations-clinical-studies,
FDA,FDA-2023-D-3740,CVM GFI #283 Priority Zoonotic Animal Drug Designation and Review Process,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/cvm-gfi-283-priority-zoonotic-animal-drug-designation-and-review-process,
FDA,FDA-2021-D-0789,CVM GFI #276 Effectiveness of Anthelmintics:  Specific Recommendations for Products Proposed for the Prevention of Heartworm Disease in Dogs,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/cvm-gfi-276-effectiveness-anthelmintics-specific-recommendations-products-proposed-prevention,
FDA,FDA-2023-N-2177,Laboratory Developed Tests: Small Entity Compliance Guide:  Guidance for Laboratory Manufacturers and Food and Drug Administration Staff,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/laboratory-developed-tests-small-entity-compliance-guide,
FDA,FDA-2024-D-1668,"CVM GFI #292 Chemistry, Manufacturing, and Controls Considerations for Type A Medicated Articles",Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/cvm-gfi-292-chemistry-manufacturing-and-controls-considerations-type-medicated-articles,
FDA,FDA-2024-D-1202,"CVM GFI #288 Chemistry, Manufacturing, and Controls in Support of Recombinant Protein Products for Veterinary Medicinal Use",Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/cvm-gfi-288-chemistry-manufacturing-and-controls-support-recombinant-protein-products-veterinary,
FDA,FDA-2023-D-0592,"CVM GFI #279 Demonstrating Bioequivalence for Type A Medicated Articles Containing Active Pharmaceutical Ingredient(s) Considered to be Poorly Soluble in Aqueous Media, That Exhibit Little to No Systemic Bioavailability, and Are Locally Acting",Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/cvm-gfi-279-demonstrating-bioequivalence-type-medicated-articles-containing-active-pharmaceutical,
FDA,FDA-2023-D-1275,CVM GFI #278 Human User Safety in New and Abbreviated New Animal Drug Applications,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/cvm-gfi-278-human-user-safety-new-and-abbreviated-new-animal-drug-applications,
FDA,FDA-2017-D-0154,Considerations in Demonstrating Interchangeability With a Reference Product: Update,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/considerations-demonstrating-interchangeability-reference-product-update,
FDA,FDA-2013-D-0710,"Circumstances that Constitute Delaying, Denying, Limiting, or Refusing a Drug or Device Inspection:  Guidance for Industry",Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/circumstances-constitute-delaying-denying-limiting-or-refusing-drug-or-device-inspection,
FDA,FDA-2022-D-1981,Facility Readiness:  Goal Date Decisions Under GDUFA,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/facility-readiness-goal-date-decisions-under-gdufa,
FDA,FDA-2023-D-4067,Diabetic Foot Infections: Developing Drugs for Treatment,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/diabetic-foot-infections-developing-drugs-treatment,
FDA,FDA-2022-D-0235,Clinical Pharmacology Considerations for the Development of Oligonucleotide Therapeutics:  Guidance for Industry,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/clinical-pharmacology-considerations-development-oligonucleotide-therapeutics,
FDA,FDA-2024-D-2221,Standardized Format for Electronic Submission for Marketing Applications Content for the Planning of Bioresearch Monitoring (BIMO) Inspections for Center of Biologics Evaluation and Research Submissions,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/standardized-format-electronic-submission-marketing-applications-content-planning-bioresearch,
FDA,FDA-2023-D-5021,Processes and Practices Applicable to Bioresearch Monitoring Inspections: Draft Guidance for Industry,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/processes-and-practices-applicable-bioresearch-monitoring-inspections,
FDA,FDA-2024-D-1829,Platform Technology Designation Program for Drug Development,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/platform-technology-designation-program-drug-development,
