ASD Acronym,Designation,Title of Standard,Abstract,Link
IMDRF,IMDRF/GRRP WG/N40 FINAL:2024 (Edition 2),"Competence, Training, and Conduct Requirements for Regulatory Reviewers",Visit the link for more information,https://www.imdrf.org/documents/competence-training-and-conduct-requirements-regulatory-reviewers
IMDRF,IMDRF/GRRP WG/N47 FINAL:2024 (Edition 2),Essential Principles of Safety and Performance of Medical Devices and IVD Medical Devices,Visit the link for more information,https://www.imdrf.org/documents/essential-principles-safety-and-performance-medical-devices-and-ivd-medical-devices
IMDRF,IMDRF/GRRP WG/N52 FINAL:2024 (Edition 2),Principles of Labelling for Medical Devices and IVD Medical Devices,Visit the link for more information,https://www.imdrf.org/documents/principles-labelling-medical-devices-and-ivd-medical-devices
IMDRF,IMDRF/GRRP WG/N59 FINAL:2024 (Edition 2),Requirements for Regulatory Authority Recognition of Conformity Assessment Bodies Conducting Medical Device Regulatory Reviews,Visit the link for more information,https://www.imdrf.org/documents/requirements-regulatory-authority-recognition-conformity-assessment-bodies-conducting-medical-device-regulatory-reviews
IMDRF,IMDRF/GRRP WG/N61 FINAL:2024 (Edition 2),Regulatory Authority Assessment Method for Recognition and Surveillance of Conformity Assessment Bodies Conducting Medical Device Regulatory Reviews,Visit the link for more information,https://www.imdrf.org/documents/regulatory-authority-assessment-method-recognition-and-surveillance-conformity-assessment-bodies-conducting-medical-device-regulatory-reviews
IMDRF,IMDRF/GRRP WG/N71 FINAL:2024 (Edition 2),Medical Device Regulatory Review Report: Guidance Regarding Information to be Included,Visit the link for more information,https://www.imdrf.org/documents/medical-device-regulatory-review-report-guidance-regarding-information-be-included
IMDRF,IMDRF/GRRP WG/N71 FINAL:2024 (Edition 2),Medical Device Regulatory Review Report: Guidance Regarding Information to be Included,Visit the link for more information,https://www.imdrf.org/documents/medical-device-regulatory-review-report-guidance-regarding-information-be-included
IMDRF,IMDRF/IVD WG/N64,Principles of In Vitro Diagnostic (IVD) Medical Devices Classification,Visit the link for more information,https://www.imdrf.org/documents/principles-vitro-diagnostic-ivd-medical-devices-classification
IMDRF,IMDRF/MC/N1FINAL:2024 (Edition 7),IMDRF Terms of Reference,Visit the link for more information,https://www.imdrf.org/documents/imdrf-terms-reference
IMDRF,IMDRF/MC/N2,IMDRF Standard Operating Procedures,Visit the link for more information,https://www.imdrf.org/documents/imdrf-standard-operating-procedures
IMDRF,IMDRF/MC/N25,"Statement regarding Use of ISO 14155:2011 ""Clinical investigation of medical devices for human subjects ��� Good clinical pr",Visit the link for more information,https://www.imdrf.org/documents/statement-regarding-use-iso-141552011-clinical-investigation-medical-devices-human-subjects-good-clinical-practice
IMDRF,IMDRF/MC/N34,"Statement regarding Use of ISO 14971:2007 ""Medical devices - Application of risk management to medical devices",Visit the link for more information,https://www.imdrf.org/documents/statement-regarding-use-iso-149712007-medical-devices-application-risk-management-medical-devices
IMDRF,IMDRF/MC/N35,"Statement regarding Use of IEC 62304:2006 ""Medical device software - Software life cycle processes",Visit the link for more information,https://www.imdrf.org/documents/statement-regarding-use-iec-623042006-medical-device-software-software-life-cycle-processes
IMDRF,IMDRF/MC/N36,"Statement regarding Use of IEC 60601-1 ""Medical electrical equipment - Part 1: General requirements for basic safety and essential performance",Visit the link for more information,https://www.imdrf.org/documents/statement-regarding-use-iec-60601-1-medical-electrical-equipment-part-1-general-requirements-basic-safety-and-essential-performance
IMDRF,IMDRF/MC/N37,"Statement regarding Use of ISO 10993-1:2009 ""Biological evaluation of medical devices - Part 1: Evaluation and testing within a risk management process",Visit the link for more information,https://www.imdrf.org/documents/statement-regarding-use-iso-10993-12009-biological-evaluation-medical-devices-part-1-evaluation-and-testing-within-risk-management-process
IMDRF,IMDRF/MC/N38,"Statement regarding Use of ISO 11137-1:2006 ""Sterilization of health care products - Radiation - Part 1: Requirements for development, validation and routine control of a sterilization process for medical devices",Visit the link for more information,https://www.imdrf.org/documents/statement-regarding-use-iso-11137-12006-sterilization-health-care-products-radiation-part-1-requirements-development-validation-and-routine-control-sterilization-process-medical-devices
IMDRF,IMDRF/MC/N39,IMDRF Strategic Plan 2021-2025,Visit the link for more information,https://www.imdrf.org/documents/imdrf-strategic-plan-2021-2025
IMDRF,IMDRF/MC/N69 FINAL:2023 (Edition 8),IMDRF Membership Application Form,Visit the link for more information,https://www.imdrf.org/documents/imdrf-membership-application-form
IMDRF,IMDRF/MC/N75 FINAL:2023 (Edition 2),IMDRF Working Group Membership Application Form,Visit the link for more information,https://www.imdrf.org/documents/imdrf-working-group-membership-application-form
IMDRF,IMDRF/MC/N76,Strategic Principles for IMDRF trainings,Visit the link for more information,https://www.imdrf.org/documents/strategic-principles-imdrf-trainings
IMDRF,IMDRF/MC/N77,White Paper - 23rd IMDRF Session Joint Workshop by IMDRF ��� DITTA and GMTA on the importance of post-market related acti,Visit the link for more information,https://www.imdrf.org/documents/white-paper-23rd-imdrf-session-joint-workshop-imdrf-ditta-and-gmta-importance-post-market-related-activities
IMDRF,IMDRF/MC/N78 FINAL:2023,IMDRF Strategic Plan 2021-2025 - Progress Report Card,Visit the link for more information,https://www.imdrf.org/documents/imdrf-strategic-plan-2021-2025-progress-report-card
IMDRF,IMDRF/MC/N79,Guiding Principles to Support Medical Device Health Equity,Visit the link for more information,https://www.imdrf.org/documents/guiding-principles-support-medical-device-health-equity
IMDRF,IMDRF/MC/N80,IMDRF 24th Session Workshop: White Paper on Specialized Regulatory Pathways,Visit the link for more information,https://www.imdrf.org/documents/imdrf-24th-session-workshop-white-paper-specialized-regulatory-pathways
IMDRF,IMDRF/MC/N82 FINAL:2024,IMDRF 25th Session Workshop: White Paper on Reliance,Visit the link for more information,https://www.imdrf.org/documents/imdrf-25th-session-workshop-white-paper-reliance
IMDRF,IMDRF/MC/N83 FINAL: 2024,Slide Template for IMDRF Membership Application Presentations,Visit the link for more information,https://www.imdrf.org/documents/slide-template-imdrf-membership-application-presentations
IMDRF,IMDRF/MC/N84,IMDRF Document Implementation Report,Visit the link for more information,https://www.imdrf.org/documents/imdrf-document-implementation-report-0
IMDRF,IMDRF/MDCE WG/N65,Post-Market Clinical Follow-Up Studies,Visit the link for more information,https://www.imdrf.org/documents/post-market-clinical-follow-studies
IMDRF,IMDRF/MDSAP WG/N11,MDSAP Assessment and Decision Process for the Recognition of an Auditing Organization,Visit the link for more information,https://www.imdrf.org/documents/mdsap-assessment-and-decision-process-recognition-auditing-organization
IMDRF,IMDRF/MDSAP WG/N22,MDSAP: Overview of Auditing Organization Assessment and Recognition Decision Related Processes,Visit the link for more information,https://www.imdrf.org/documents/mdsap-overview-auditing-organization-assessment-and-recognition-decision-related-processes
IMDRF,IMDRF/MDSAP WG/N24,Medical Device Regulatory Audit Reports,Visit the link for more information,https://www.imdrf.org/documents/medical-device-regulatory-audit-reports
IMDRF,IMDRF/MDSAP WG/N29,"Clarification of the Term ""Legal Entity"" for MDSAP Recognition Purposes",Visit the link for more information,https://www.imdrf.org/documents/clarification-term-legal-entity-mdsap-recognition-purposes
IMDRF,IMDRF/MDSAP WG/N3,Requirements for Medical Device Auditing Organizations for Regulatory Authority Recognition,Visit the link for more information,https://www.imdrf.org/documents/requirements-medical-device-auditing-organizations-regulatory-authority-recognition
IMDRF,IMDRF/MDSAP WG/N4,Competence and Training Requirements for Auditing Organizations,Visit the link for more information,https://www.imdrf.org/documents/competence-and-training-requirements-auditing-organizations
IMDRF,IMDRF/MDSAP WG/N5,Regulatory Authority Assessment Method for the Recognition and Monitoring of Medical Device Auditing Organizations,Visit the link for more information,https://www.imdrf.org/documents/regulatory-authority-assessment-method-recognition-and-monitoring-medical-device-auditing-organizations
IMDRF,IMDRF/MDSAP WG/N6,Regulatory Authority Assessor Competence and Training Requirements,Visit the link for more information,https://www.imdrf.org/documents/regulatory-authority-assessor-competence-and-training-requirements
IMDRF,IMDRF/MDSAP WG/N8,Guidance for Regulatory Authority Assessors on the Method of Assessment for MDSAP Auditing Organizations,Visit the link for more information,https://www.imdrf.org/documents/guidance-regulatory-authority-assessors-method-assessment-mdsap-auditing-organizations
IMDRF,IMDRF/NCAR WG/N30,Medical Devices: Post-Market Surveillance -IMDRF National Competent Authority Report (NCAR) Pilot Plan,Visit the link for more information,https://www.imdrf.org/documents/medical-devices-post-market-surveillance-imdrf-national-competent-authority-report-ncar-pilot-plan
IMDRF,IMDRF/NCAR WG/N31,Medical Devices: Post Market Surveillance: National Competent Authority Report (NCAR) Pilot Plan; Implementing Material,Visit the link for more information,https://www.imdrf.org/documents/medical-devices-post-market-surveillance-national-competent-authority-report-ncar-pilot-plan-implementing-material
IMDRF,IMDRF/PMD WG/N49,Definitions for Personalized Medical Devices,Visit the link for more information,https://www.imdrf.org/documents/definitions-personalized-medical-devices
IMDRF,IMDRF/PMD WG/N58:2023 (Edition 2),Personalized Medical Devices - Regulatory Pathways,Visit the link for more information,https://www.imdrf.org/documents/personalized-medical-devices-regulatory-pathways
IMDRF,IMDRF/PMD WG/N74,Personalized Medical Devices ��� Production Verification and Vali,Visit the link for more information,https://www.imdrf.org/documents/personalized-medical-devices-production-verification-and-validation
IMDRF,IMDRF/REGISTRY WG/N33,Principles of International System of Registries Linked to Other Data Sources and Tools,Visit the link for more information,https://www.imdrf.org/documents/principles-international-system-registries-linked-other-data-sources-and-tools-0
IMDRF,IMDRF/Registry WG/N42,Methodological Principles in the Use of International Medical Device Registry Data,Visit the link for more information,https://www.imdrf.org/documents/methodological-principles-use-international-medical-device-registry-data-0
IMDRF,IMDRF/Registry WG/N46,Tools for Assessing the Usability of Registries in Support of Regulatory Decision-Making,Visit the link for more information,https://www.imdrf.org/documents/tools-assessing-usability-registries-support-regulatory-decision-making-0
IMDRF,IMDRF/RPS WG/N13 Final:2024 (Edition 4),In Vitro Diagnostic Medical Device Regulatory Submission Table of Contents (IVD ToC),Visit the link for more information,https://www.imdrf.org/documents/vitro-diagnostic-medical-device-regulatory-submission-table-contents-ivd-toc
IMDRF,IMDRF/RPS WG/N19,Common Data Elements for Medical Device Identification,Visit the link for more information,https://www.imdrf.org/documents/common-data-elements-medical-device-identification
IMDRF,IMDRF/RPS WG/N20,Points to consider in the use of the IMDRF Table of Content for Medical Device Submissions pre-RPS,Visit the link for more information,https://www.imdrf.org/documents/points-consider-use-imdrf-table-content-medical-device-submissions-pre-rps
IMDRF,IMDRF/RPS WG/N21,RPS Beta Testing Document,Visit the link for more information,https://www.imdrf.org/documents/rps-beta-testing-document
IMDRF,IMDRF/RPS WG/N26,IMDRF Table of Contents (ToC) Pilot Plan,Visit the link for more information,https://www.imdrf.org/documents/imdrf-table-contents-toc-pilot-plan
IMDRF,IMDRF/RPS WG/N27,Assembly and Technical Guide for IMDRF Table of Contents Submissions (Archived),Visit the link for more information,https://www.imdrf.org/documents/assembly-and-technical-guide-imdrf-table-contents-submissions-archived
IMDRF,IMDRF/RPS WG/N27 FINAL:2019,Assembly and Technical Guide for IMDRF Table of Contents Submissions,Visit the link for more information,https://www.imdrf.org/documents/assembly-and-technical-guide-imdrf-table-contents-submissions-0
IMDRF,IMDRF/RPS WG/N32,Strategic Assessment of Electronic Submission Messaging Formats,Visit the link for more information,https://www.imdrf.org/documents/strategic-assessment-electronic-submission-messaging-formats
IMDRF,IMDRF/RPS WG/N50,"Round 2, RPS Beta Testing Report",Visit the link for more information,https://www.imdrf.org/documents/round-2-rps-beta-testing-report
IMDRF,IMDRF/RPS WG/N9 Final:2024 (Edition 4),Non-In Vitro Diagnostic Device Regulatory Submission Table of Contents (nIVD ToC),Visit the link for more information,https://www.imdrf.org/documents/non-vitro-diagnostic-device-regulatory-submission-table-contents-nivd-toc
IMDRF,IMDRF/SaMD WG/N10,Software as a Medical Device (SaMD): Key Definitions,Visit the link for more information,https://www.imdrf.org/documents/software-medical-device-samd-key-definitions
IMDRF,IMDRF/SaMD WG/N12,Software as a Medical Device: Possible Framework for Risk Categorization and Corresponding Considerations,Visit the link for more information,https://www.imdrf.org/documents/software-medical-device-possible-framework-risk-categorization-and-corresponding-considerations
IMDRF,IMDRF/SaMD WG/N23,Software as a Medical Device (SaMD): Application of Quality Management System,Visit the link for more information,https://www.imdrf.org/documents/software-medical-device-samd-application-quality-management-system
IMDRF,IMDRF/SaMD WG/N41,Software as a Medical Device (SaMD): Clinical Evaluation,Visit the link for more information,https://www.imdrf.org/documents/software-medical-device-samd-clinical-evaluation
IMDRF,IMDRF/Standards WG/N15,Standards WG: Final Report: 'List of international standards recognized by IMDRF management committee members' Current as of: March 2014,Visit the link for more information,https://www.imdrf.org/documents/standards-wg-final-report-list-international-standards-recognized-imdrf-management-committee-members-current-march-2014
IMDRF,IMDRF/Standards WG/N51,Optimizing Standards for Regulatory Use,Visit the link for more information,https://www.imdrf.org/documents/optimizing-standards-regulatory-use
IMDRF,IMDRF/Standards WG/N72 (Edition 1),IMDRF Standards Liaison Program Framework,Visit the link for more information,https://www.imdrf.org/documents/imdrf-standards-liaison-program-framework-0
IMDRF,IMDRF/UDI WG/N48,Unique Device Identification system (UDI system) Application Guide,Visit the link for more information,https://www.imdrf.org/documents/unique-device-identification-system-udi-system-application-guide
IMDRF,IMDRF/UDI WG/N53,Use of UDI Data Elements across different IMDRF Jurisdictions,Visit the link for more information,https://www.imdrf.org/documents/use-udi-data-elements-across-different-imdrf-jurisdictions
IMDRF,IMDRF/UDI WG/N54,System requirements related to use of UDI in healthcare including selected use cases,Visit the link for more information,https://www.imdrf.org/documents/system-requirements-related-use-udi-healthcare-including-selected-use-cases
IMDRF,IMDRF/UDI WG/N7,UDI Guidance: Unique Device Identification (UDI) of Medical Devices,Visit the link for more information,https://www.imdrf.org/documents/udi-guidance-unique-device-identification-udi-medical-devices
IMDRF,Outcome Statement,"IMDRF 27th Session of the International Medical Device Regulators Forum 10-14 March 2025 Shibuya, Tokyo, JAPAN",Visit the link for more information,https://www.imdrf.org/documents/imdrf-27th-mc-meeting-tokyo-japan-march-2025-outcome-statement
IMDRF,Outcome Statement,"IMDRF 26th MC Meeting Seattle, Washington September 2024 - Outcome Statement",Visit the link for more information,https://www.imdrf.org/documents/imdrf-26th-mc-meeting-seattle-washington-september-2024-outcome-statement
IMDRF,Outcome Statement,IMDRF 25th MC Meeting Washington March 2024 - Outcome Statement,Visit the link for more information,https://www.imdrf.org/documents/imdrf-25th-mc-meeting-washington-march-2024-outcome-statement
IMDRF,Outcome Statement,IMDRF 24th MC Meeting Berlin September 2023 - Outcome Statement,Visit the link for more information,https://www.imdrf.org/documents/imdrf-24th-mc-meeting-berlin-september-2023-outcome-statement
IMDRF,Outcome Statement,IMDRF 23rd MC Meeting Brussels March 2023 - Outcome Statement,Visit the link for more information,https://www.imdrf.org/documents/imdrf-23rd-mc-meeting-brussels-march-2023-outcome-statement
IMDRF,Outcome Statement,Australia Virtual Meeting outcome statement,Visit the link for more information,https://www.imdrf.org/documents/australia-virtual-meeting-outcome-statement-0
IMDRF,Outcome Statement,Australia Virtual Meeting outcome statement,Visit the link for more information,https://www.imdrf.org/documents/australia-virtual-meeting-outcome-statement
IMDRF,Outcome Statement,Korea Virtual Meeting outcome statement,Visit the link for more information,https://www.imdrf.org/documents/korea-virtual-meeting-outcome-statement-0
IMDRF,Outcome Statement,Korea Virtual Meeting outcome statement,Visit the link for more information,https://www.imdrf.org/documents/korea-virtual-meeting-outcome-statement
IMDRF,Outcome Statement,Singapore Virtual Meeting outcome statement,Visit the link for more information,https://www.imdrf.org/documents/singapore-virtual-meeting-outcome-statement
IMDRF,Outcome Statement,Closed session management committee meeting outcome statement,Visit the link for more information,https://www.imdrf.org/documents/closed-session-management-committee-meeting-outcome-statement
IMDRF,Outcome Statement,Russia Yekaterinburg meeting outcome statement,Visit the link for more information,https://www.imdrf.org/documents/russia-yekaterinburg-meeting-outcome-statement
IMDRF,Outcome Statement,Ottawa meeting outcome statement,Visit the link for more information,https://www.imdrf.org/documents/ottawa-meeting-outcome-statement
IMDRF,Outcome Statement,Brussels meeting outcome statement,Visit the link for more information,https://www.imdrf.org/documents/brussels-meeting-outcome-statement
IMDRF,Outcome Statement,IMDRF Chair and Secretariat rotates to Europe,Visit the link for more information,https://www.imdrf.org/documents/imdrf-chair-and-secretariat-rotates-europe
IMDRF,Outcome Statement,Media statement - Successful Launch to the IMDRF,Visit the link for more information,https://www.imdrf.org/documents/media-statement-successful-launch-imdrf
IMDRF,Outcome Statement,"Ottawa, Canada meeting outcome statement",Visit the link for more information,https://www.imdrf.org/documents/ottawa-canada-meeting-outcome-statement
IMDRF,Outcome Statement,Moscow meeting outcome statement,Visit the link for more information,https://www.imdrf.org/documents/moscow-meeting-outcome-statement
IMDRF,Outcome Statement,China (Beijing) meeting outcome statement,Visit the link for more information,https://www.imdrf.org/documents/china-beijing-meeting-outcome-statement
IMDRF,Outcome Statement,China meeting outcome statement,Visit the link for more information,https://www.imdrf.org/documents/china-meeting-outcome-statement
IMDRF,Outcome Statement,Vancouver meeting outcome statement,Visit the link for more information,https://www.imdrf.org/documents/vancouver-meeting-outcome-statement
IMDRF,Outcome Statement,Florian��polis meeting outcome state,Visit the link for more information,https://www.imdrf.org/documents/florianopolis-meeting-outcome-statement
IMDRF,Outcome Statement,Brazil meeting outcome statement,Visit the link for more information,https://www.imdrf.org/documents/brazil-meeting-outcome-statement
IMDRF,Outcome Statement,Kyoto meeting outcome statement,Visit the link for more information,https://www.imdrf.org/documents/kyoto-meeting-outcome-statement
IMDRF,Outcome Statement,Tokyo meeting outcome statement,Visit the link for more information,https://www.imdrf.org/documents/tokyo-meeting-outcome-statement
IMDRF,Outcome Statement,Washington D.C meeting outcome statement,Visit the link for more information,https://www.imdrf.org/documents/washington-dc-meeting-outcome-statement
IMDRF,Outcome Statement,San Fransisco meeting outcome statement,Visit the link for more information,https://www.imdrf.org/documents/san-fransisco-meeting-outcome-statement
IMDRF,Outcome Statement,France meeting outcome statement,Visit the link for more information,https://www.imdrf.org/documents/france-meeting-outcome-statement
IMDRF,Outcome Statement,Sydney meeting outcome statement,Visit the link for more information,https://www.imdrf.org/documents/sydney-meeting-outcome-statement
IMDRF,Outcome Statement,Singapore meeting outcome statement,Visit the link for more information,https://www.imdrf.org/documents/singapore-meeting-outcome-statement
IMDRF,Outcome Statement,"IMDRF 28th MC Meeting Sapporo, Japan September 2025 - Outcome Statement",Visit the link for more information,https://www.imdrf.org/documents/imdrf-28th-mc-meeting-sapporo-japan-september-2025-outcome-statement
IMDRF,PDF,Australia (MC Member),Visit the link for more information,https://www.imdrf.org/sites/default/files/2025-09/Australia%20%28TGA%20MC%29.pdf
IMDRF,PDF,Brazil (MC Member),Visit the link for more information,https://www.imdrf.org/sites/default/files/2025-09/Brazil%20%28ANVISA%20MC%29.pdf
IMDRF,PDF,Canada (MC Member),Visit the link for more information,https://www.imdrf.org/sites/default/files/2025-09/Canada%20%28HC%20MC%29.pdf
IMDRF,PDF,China (MC Member),Visit the link for more information,https://www.imdrf.org/sites/default/files/2025-09/China%20%28NMPA%20MC%29.pdf
IMDRF,PDF,European Union (MC Member),Visit the link for more information,https://www.imdrf.org/sites/default/files/2025-09/EU%20%28MC%29.pdf
IMDRF,PDF,Japan (MC Member),Visit the link for more information,https://www.imdrf.org/sites/default/files/2025-09/Japan%20%28MHLW%20MC%29.pdf
IMDRF,PDF,South Korea (MC Member),Visit the link for more information,https://www.imdrf.org/sites/default/files/2025-09/Korea%20%28MFDS%20MC%29.pdf
IMDRF,PDF,Russia (MC Member),Visit the link for more information,https://www.imdrf.org/sites/default/files/2025-09/Russia%20%28MoH%20MC%29.pdf
IMDRF,PDF,Singapore (MC Member),Visit the link for more information,https://www.imdrf.org/sites/default/files/2025-09/Singapore%20%28HSA%20MC%29.pdf
IMDRF,PDF,Switzerland (MC Member),Visit the link for more information,https://www.imdrf.org/sites/default/files/2025-09/Switzerland%20%28Swissmedic%20MC%29.pdf
IMDRF,PDF,United Kingdom (MC Member),Visit the link for more information,https://www.imdrf.org/sites/default/files/2025-09/United%20Kingdon%20%28MHRA%20MC%29.pdf
IMDRF,PDF,USA (MC Member),Visit the link for more information,https://www.imdrf.org/sites/default/files/2025-09/USA%20%28FDA%20MC%29.pdf
IMDRF,PDF,Argentina (Official Observer),Visit the link for more information,https://www.imdrf.org/sites/default/files/2025-09/Argentina%20%28ANMAT%20OO%29_0.pdf
IMDRF,PDF,Saudi Arabia (Official Observer),Visit the link for more information,https://www.imdrf.org/sites/default/files/2025-09/Saudi%20Arabia%20%28SFDA%20OO%29_0.pdf
IMDRF,PDF,The World Health Organization (Official Observer),Visit the link for more information,https://www.imdrf.org/sites/default/files/2025-09/The%20World%20Health%20Organization%20%28WHO%20OO%29_0.pdf
IMDRF,PDF,Egypt (EDA),Visit the link for more information,https://www.imdrf.org/sites/default/files/2025-09/Egypt%20%28EDA%29.pdf
IMDRF,PDF,Malaysia (MDA),Visit the link for more information,https://www.imdrf.org/sites/default/files/2025-09/Malaysia%20%28MDA%29.pdf
IMDRF,PDF,Oman (MOH),Visit the link for more information,https://www.imdrf.org/sites/default/files/2025-09/Oman%20%28MOH%29.pdf
IMDRF,PDF,Paraguay (DINAVISA),Visit the link for more information,https://www.imdrf.org/sites/default/files/2025-09/Paraguay%20%28DINAVISA%29.pdf
IMDRF,PDF,Adverse Event Terminology Working Group,Visit the link for more information,https://www.imdrf.org/sites/default/files/2025-09/IMDRF%20AET%20WG%20Update.pdf
IMDRF,PDF,Artificial Intelligence Machine Learning-enabled Working Group,Visit the link for more information,https://www.imdrf.org/sites/default/files/2025-09/IMDRF%20AIML%20WG%20Update.pdf
IMDRF,PDF,Clinical Evidence for IVD Working Group,Visit the link for more information,https://www.imdrf.org/sites/default/files/2025-09/IMDRF%20Clinical%20Evidence%20for%20IVDs%20WG%20Update.pdf
IMDRF,PDF,Good Regulatory Review Practices Working Group,Visit the link for more information,https://www.imdrf.org/sites/default/files/2025-09/IMDRF%20GRRP%20WG%20Update.pdf
IMDRF,PDF,Personalized Medical Devices Working Group,Visit the link for more information,https://www.imdrf.org/sites/default/files/2025-09/IMDRF%20PMD%20WG%20Update.pdf
IMDRF,PDF,Quality Management Systems Working Group,Visit the link for more information,https://www.imdrf.org/sites/default/files/2025-09/IMDRF%20QMS%20WG%20Update.pdf
IMDRF,PDF,Regulated Product Submission Working Group,Visit the link for more information,https://www.imdrf.org/sites/default/files/2025-09/IMDRF%20RPS%20Update.pdf
IMDRF,PDF,Software as a Medical Device Working Group,Visit the link for more information,https://www.imdrf.org/sites/default/files/2025-09/IMDRF%20SaMD%20WG%20Update.pdf
IMDRF,PDF,AMDF (Regional Harmonization Initiative),Visit the link for more information,https://www.imdrf.org/sites/default/files/2025-09/AMDF.pdf
IMDRF,PDF,APEC (Regional Harmonization Initiative),Visit the link for more information,https://www.imdrf.org/sites/default/files/2025-09/APEC.pdf
IMDRF,PDF,PAHO (Regional Harmonization Initiative),Visit the link for more information,https://www.imdrf.org/sites/default/files/2025-09/PAHO_0.pdf
IMDRF,PDF,UDI Australia (TGA),Visit the link for more information,https://www.imdrf.org/sites/default/files/2025-09/UDI%20%28TGA%29.pdf
IMDRF,PDF,UDI Brazil (ANVISA),Visit the link for more information,https://www.imdrf.org/sites/default/files/2025-09/UDI%20%28ANVISA%29.pdf
IMDRF,PDF,UDI Japan (MHLW),Visit the link for more information,https://www.imdrf.org/sites/default/files/2025-09/UDI%20%28MHLW%29.pdf
IMDRF,PDF,UDI Saudi Arabia (SFDA),Visit the link for more information,https://www.imdrf.org/sites/default/files/2025-09/UDI%20%28SFDA%29.pdf
IMDRF,PDF,UDI Industry (BD),Visit the link for more information,https://www.imdrf.org/sites/default/files/2025-09/UDI%20%28Industry%29.pdf
IMDRF,PDF,Session 1: Conformity Assessment for Medical Devices and IVDs based on IMDRF/GHTF principles (HSA),Visit the link for more information,https://www.imdrf.org/sites/default/files/2025-09/Session1%20Keynote%20Speech%20%28HSA%29.pdf
