ASD Acronym,Designation,Title of Standard,Abstract,Link,Published Status
ISO,ISO 20304-2:2024,Fine bubble technology  Water treatment applications  Part 2: Test methods using Escherichia coli as a test micro-organism,"This document specifies a test method for assessing bactericidal viability of Escherichia coli as a test micro-organism, in dispersions of various fine bubbles generated by the hydrodynamic cavitation of water medium.",https://www.iso.org/standard/81762.html,Published
ISO,ISO 20480-1:2017 /Amd 1:2024,Fine bubble technology  General principles for usage and measurement of fine bubbles  Part 1: Terminology  Amendment 1,No Abstract Available,https://www.iso.org/standard/86066.html,Published
ISO,ISO 20480-2:2018,Fine bubble technology  General principles for usage and measurement of fine bubbles  Part 2: Categorization of the attributes of fine bubbles,This document establishes the general principles and descriptors to allow users to describe the quality of the liquid media and the size and concentration of fine bubbles. It is also intended to allow users to classify fine bubbles by rise velocity.,https://www.iso.org/standard/70763.html,Published
ISO,ISO 20480-3:2021,Fine bubble technology  General principles for usage and measurement of fine bubbles  Part 3: Methods for generating fine bubbles,This document describes methods for generating fine bubbles.,https://www.iso.org/standard/75186.html,Published
ISO,ISO 20480-4:2021,Fine bubble technology  General principles for usage and measurement of fine bubbles  Part 4: Terminology related to microbubble beds,This document specifies the terminology related to dissolved air flotation (DAF) bubble bed and its characteristics in the dissolved air flotation process.,https://www.iso.org/standard/75560.html,Published
ISO,ISO 20480-5:2023,Fine bubble technology  General principles for usage and measurement of fine bubbles  Part 5: Shelled bubble vocabulary,"This document specifies the general principles of the definition of bubbles with shells, including the gas-filled structures/particles dispersed in liquids. The shell cited in this document is one created deliberately in manufacturing. Shells created by naturally occurring layers created on the surface of bubbles due to adhesion of bubbles are out of the scope of this document.",https://www.iso.org/standard/82774.html,Published
ISO,ISO 21255:2018,Fine bubble technology  Storage and transportation of ultrafine bubble dispersion in water,This document describes the procedures and equipment for storage and transportation of ultrafine bubble dispersions in water and specifies the related requirements in order to maintain such bubble characteristics as size and number concentration.,https://www.iso.org/standard/70257.html,Published
ISO,ISO/TS 21256-1:2020,Fine bubble technology  Cleaning applications  Part 1: Test method for cleaning salt (NaCl)-stained surfaces,"This document describes the test method to evaluate the cleaning performance of ultrafine bubble water when used in high-pressure water jet to wash out salt-stained steel surfaces.
The evaluation is carried out by measuring comparative removal of salt stain from the surface of a test plate with the ultrafine bubble water to that with control water.",https://www.iso.org/standard/78032.html,Published
ISO,ISO 21256-2:2020,Fine bubble technology  Cleaning applications  Part 2: Test method for cleaning machine-oil stained surfaces of machined metal parts,This document specifies a test method for removal of machine oil stain from a noncorrosive metal surface using fine bubble water. A test is provided to show the comparative cleaning advantage of adding fine bubbles to the water.,https://www.iso.org/standard/70264.html,Published
ISO,ISO 21256-3:2021,Fine bubble technology  Cleaning applications  Part 3: Test method for cleaning hard flooring surfaces,"This document specifies a test method for the cleaning of hard flooring surfaces. It can be used to demonstrate the comparative cleaning performance of a fine bubble solution to an alternate cleaning solution to remove contaminant from a soiled surface. This alternate cleaning solution can be another fine bubble solution, municipal tap water or a commercially available cleaning solution blended to the manufacturer’s specifications.
This method is not suitable for differentiating between cleaning solutions when the contaminant is excessively applied on the surface as the mechanism of cleaning changes.",https://www.iso.org/standard/75197.html,Published
ISO,ISO/TS 21256-4:2023,Fine bubble technology  Cleaning applications  Part 4: Test method for oil removal from polyester-based textile,This document specifies a test method to evaluate the oil removal performance from polyester-based textile with fine bubbles.,https://www.iso.org/standard/81084.html,Published
ISO,ISO 21910-1:2020,Fine bubble technology  Characterization of microbubbles  Part 1: Off-line evaluation of size index,This document specifies the evaluation method for the size index of microbubbles in microbubble dispersion. It is only applicable to microbubbles with or without shell in water within the range from 1 μm to 100 μm. It describes the sampling methods from the point generating or dispersing microbubbles in the retention container to the detecting point of the measuring instruments.,https://www.iso.org/standard/72151.html,Published
ISO,ISO/TR 23015:2020,Fine bubble technology  Measurement technique matrix for the characterization of fine bubbles,This document focuses on listing most commonly used preparation and characterization techniques for fine bubbles and their interpretation. The merits and limitations of each of the techniques are outlined.,https://www.iso.org/standard/74323.html,Published
ISO,ISO/TS 23016-1:2019,Fine bubble technology  Agricultural applications  Part 1: Test method for evaluating the growth promotion of hydroponically grown lettuce,This document specifies a test method for evaluating the effect of fine bubble water on the growth promotion of hydroponically grown lettuce by estimating the incremental gain in mass of the stems and leaves over a specified growth period.,https://www.iso.org/standard/74324.html,Published
ISO,ISO 23016-2:2019,Fine bubble technology  Agricultural applications  Part 2: Test method for evaluating the promotion of the germination of barley seeds,"This document specifies a method to test the promotion of the germination of barley seeds, using ultrafine bubble (UFB) water produced from an ultrafine bubble water generating system. The performance of the method is assessed by measuring the ratio of barley seed germination.",https://www.iso.org/standard/75196.html,Published
ISO,ISO/TR 23016-3:2021,Fine bubble technology  Agricultural applications  Part 3: Guidelines for the minimum viable number concentration of ultrafine bubbles for promoting the germination of barley seeds,This document demonstrates guidelines for promoting the germination of barley seeds with a lower number concentration of ultrafine bubbles (UFB). This is achieved by taking the data concerning the germination ratio of barley seeds conforming to ISO 23016-2 as a starting point and then evaluating the minimum number concentration range of ultrafine bubble water necessary for promoting the effect on germination of barely seeds by changing germination time.,https://www.iso.org/standard/79758.html,Published
ISO,ISO 23016-4:2023,Fine bubble technology  Agricultural applications  Part 4: Test method for evaluating the number concentration of ultrafine bubbles (UFB) achieving the promotion of barley seed germination,This document specifies a method to assess the ultrafine bubble (UFB) number concentration in order to find whether the number concentration of UFB generated by users is in the adequate range for promoting the barley seed germination stably irrespective of seed variety conforming to ISO 23016-2 and ISO/TR 23016-3.,https://www.iso.org/standard/83925.html,Published
ISO,ISO/TR 23016-5:2024,Fine bubble technology  Agricultural applications  Part 5: Practical data collection to promote the germination of typical vegetable seeds using ultrafine bubbles,"This document provides practical data collection of promoting the germination of typical vegetable seeds by applying ultrafine bubbles (UFBs) within the effective number concentrations for barley seeds specified in ISO 23016-2, ISO/TR 23016-3 and ISO 23016-4. While the application of UFB to barley seeds is systematically standardized, reports on UFB application to vegetable seeds germination are scattered worldwide. Therefore, this document intends to illustrate the effectiveness of UFBs to promote the germination of vegetable seeds depending on their response to light, i.e.:
a)       require light to germinate (positive photoblastic), 
b)       require darkness to germinate (negative photoblastic), and 
c)        neutral to light.",https://www.iso.org/standard/86946.html,Published
ISO,ISO/TS 24217-1:2023,Fine bubble technology  Guideline for indicating benefits  Part 1: Requirements for systematic classification of effective functions of fine bubbles,"This document provides in detail how the standards of fine bubble technologies can contribute to establish the systematic classification of fine bubble technologies including the effective functions and the application fields of fine bubbles, which is useful for the users and the potential customers to optimize the application of fine bubble technologies..
This document also specifies the clauses required for fine bubble standards, including a description relating application fields and effective functions of fine bubble technologies.",https://www.iso.org/standard/78106.html,Published
ISO,ISO/TR 24217-2:2021,Fine bubble technology  Guideline for indicating benefits  Part 2: Assignment of Sustainable Development Goals (SDGs) to applications of fine bubble technologies,"This document provides guidelines for suppliers to show in which part of the Sustainable Development Goals fine bubble technologies can contribute to users.
This document also provides guidelines for document writers to assess the contribution of their documents related to fine bubble technology to the Sustainable Development Goals.
It also enables users to understand the benefits of using fine bubble technologies.",https://www.iso.org/standard/78107.html,Published
ISO,ISO 24218-1:2023,Fine bubble technology  Characterization of fine bubbles  Part 1: Evaluation of size and concentration indices by laser diffraction method,This document specifies the evaluation of fine bubbles size and concentration indices applied to the combined use of number-based size analysis and volume-based size analysis by the laser diffraction method. The methodology described is appropriate to both bimodal and multimodal samples over a broad size range (from tens of nanometers to tens of micrometers) and applies to ultrafine bubble and microbubble dispersions (MBD) and mixtures thereof.,https://www.iso.org/standard/78108.html,Published
ISO,ISO 24261-1:2020,Fine bubble technology  Elimination method for sample characterization  Part 1: Evaluation procedure,This document specifies the evaluation procedure of fine bubble elimination for fine bubble dispersion in water. This document is applicable only to fine bubbles without shell.,https://www.iso.org/standard/78232.html,Published
ISO,ISO 24261-2:2021,Fine bubble technology  Elimination method for sample characterization  Part 2: Fine bubble elimination techniques,"This document specifies the elimination techniques for removing fine bubbles from fine bubble dispersion in water and how to optimize the elimination procedures to obtain better efficiency.
This document is applicable to fine uncoated bubbles (without shells).
It does not apply to fine coated bubbles (with shells).
NOTE       Fine bubbles dispersed in liquid are classified into “fine bubble with shells” and “fine bubble without shells”. Fine bubble with shells means the fine bubble whose surface/interface is covered almost completely by an object or a collection of objects.",https://www.iso.org/standard/80020.html,Published
ISO,ISO 19127:2019,Geographic information  Geodetic register,"This document defines the management and operations of the ISO geodetic register and identifies the data elements, in accordance with ISO 19111:2007 and the core schema within ISO 19135‑1:2015, required within the geodetic register.",https://www.iso.org/standard/67252.html,Published
ISO,ISO 19161-1:2020,Geographic information  Geodetic references  Part 1: International terrestrial reference system (ITRS),"This document provides the basic information and the requirements related to the International Terrestrial Reference System (ITRS), its definition, its realizations and how to access and use these realizations.
This document:
—          describes ITRS following the definitions and terminology adopted by the International Union of Geodesy and Geophysics (IUGG), the International Association of Geodesy (IAG) and the International Astronomical Union (IAU);
—     describes different categories of ITRS realizations: its primary realization, labelled the International Terrestrial Reference Frame (ITRF), other existing realizations of reference systems that are mathematically derived from the ITRS, and realizations that are aligned to the ITRF, such as GNSS-specific reference frames;
—     categorizes procedures for realizing the ITRS.",https://www.iso.org/standard/70655.html,Published
ISO,ISO 710-1:1974,Graphical symbols for use on detailed maps plans and geological cross-sections  Part 1: General rules of representation,Gives general rules for the representation of rocks and minerals. Particular symbols and ornaments for rocks and minerals are given in the relevant parts of ISO 710.,https://www.iso.org/standard/4919.html,Published
ISO,ISO 710-2:1974,Graphical symbols for use on detailed maps plans and geological cross-sections  Part 2: Representation of sedimentary rocks,"Provides a unified series of symbols and ornaments for the representation of sedimentary rocks. The symbols and ornaments may be divided in two groups as follows: principal types; varia. They are reproduced in two tables which, being derived from a logical system, may be completed easily in case of need.",https://www.iso.org/standard/4920.html,Published
ISO,ISO 710-3:1974,Graphical symbols for use on detailed maps plans and geological cross-sections  Part 3: Representation of magmatic rocks,"Provides a unified series of symbols and ornaments for the representation of magmatic rocks. The symbols and ornaments may be divided in two groups as follows: principal types; varia. They have been reproduced in two tables which, being derived from a logical system, may be completed easily in case of need.",https://www.iso.org/standard/4921.html,Published
ISO,ISO 710-4:1982,Graphical symbols for use on detailed maps plans and geological cross-sections  Part 4: Representation of metamorphic rocks,"Provides a unified series of symbols and ornaments for the representation of metamorphic rocks. The symbols and ornaments may be divided in two groups as follows: principal types; varia. They are reproduced in two tables which, being derived from a logical system, may be completed easily in case of need.",https://www.iso.org/standard/4922.html,Published
ISO,ISO 710-5:1989,Graphical symbols for use on detailed maps plans and geological cross-sections  Part 5: Representation of minerals,"This second edition cancels and replaces the first edition (1982). Provides a unified series of symbols and abbreviations for the representation of certain minerals often found in rocks. In general, there are two ways of representing these minerals, namely: by the addition of another symbol characterizing the mineral; by the addition of letters designating the mineral (table 2 - ranging from No. 1 to No. 123).",https://www.iso.org/standard/4924.html,Published
ISO,ISO 710-6:1984,Graphical symbols for use on detailed maps plans and geological cross-sections  Part 6: Representation of contact rocks and rocks which have undergone metasomatic pneumatolytic or hydrothermal transformation or transformation by weathering,Provides a series of graphical symbols to represent rocks which have originated as the result of contact metamorphism or other effects. The symbols are divided into four groups which are shown in the table: a) contact rocks; b) metasomatic transformation; c) pneumatolytic and hydrothermal processes; d) weathering processes.,https://www.iso.org/standard/4925.html,Published
ISO,ISO 710-7:1984,Graphical symbols for use on detailed maps plans and geological cross-sections  Part 7: Tectonic symbols,"Provides a series of graphical symbols to represent tectonic phenomena. This part includes symbols for: strata, faults, joints and schistosity; folds and monoclines; lineations and axes. Table 1 gives the basic symbols; table 2 shows special planes; table 3 contains slopes; table 4 represents folds and monoclines. Fourteen figures illustrate the descriptions.",https://www.iso.org/standard/4926.html,Published
ISO,ISO 2533:1975 /Add 2:1997,Standard Atmosphere  Addendum 2: Extension to - 5000 m and standard atmosphere as a function of altitude in feet,No Abstract Available,https://www.iso.org/standard/7474.html,Published
ISO,ISO/TR 13973:2014,Artificial recharge to groundwater,ISO/TR 13973:2014 provides details of methods aimed at augmentation of ground water resources by modifying the natural movement of surface water as a general guide. This Technical Report does not cover the process of deciding and planning artificial recharge,https://www.iso.org/standard/54373.html,Published
ISO,ISO/TR 14685:2001,Hydrometric determinations  Geophysical logging of boreholes for hydrogeological purposes  Considerations and guidelines for making measurements,"This Technical Report is a summary of best practice for those involved in geophysical borehole logging for hydrogeological purposes. It describes the factors that need to be considered and the measurements that are required to be made when logging boreholes. There can, however, be no definite ""standard"" logging procedure because of great diversity of objectives, ground-water conditions and available technology. Geophysical logging of boreholes is an evolving science, continually adopting new and different techniques. Every application poses a range of problems and is likely to require a particular set of logs to gain maximum information. This Technical Report therefore provides information on field practice with the objective of how variations in measured parameters may be useful to take account of particular local conditions. It deals with the usual types of logging carried out for delineation of aquifer boundaries; mapping aquifer geometry; assessing the chemical quality and quantity of ground water; water-supply purposes; landfill investigations and contamination studies; borehole construction and conditions; and subsurface lithological information.
Applications not specifically considered in this Technical Report include mineral and hydrocarbon evaluation and geotechnical and structural engineering investigations. However, this Technical Report may be a source of general information for any borehole geophysical logging effort.
NOTE Interpretation of the data collected during logging is referred to in this Technical Report only in a general way. For full details of the analysis and interpretation of geophysical logs, reference should be made to specialized texts. Examples of such texts are included in the Bibliography.",https://www.iso.org/standard/20976.html,Published
ISO,ISO 14686:2003,Hydrometric determinations  Pumping tests for water wells  Considerations and guidelines for design performance and use,"ISO 14686:2003 describes the factors to be considered and the measurements to be made when designing and performing a pumping test, in addition to a set of guidelines for field practice to take account of the diversity of objectives, aquifers, groundwater conditions, available technology and legal contexts. The standard specifies the fundamental components required of any pumping test. It also indicates how they may be varied to take account of particular local conditions. It deals with the usual types of pumping test carried out for water-supply purposes, in which water is abstracted from the entire screened, perforated or unlined interval(s) of a well.",https://www.iso.org/standard/20977.html,Published
ISO,ISO 15927-1:2003,Hygrothermal performance of buildings  Calculation and presentation of climatic data  Part 1: Monthly means of single meteorological elements,"ISO 15927-1:2003 specifies procedures for calculating and presenting the monthly means of those parameters of climatic data needed to assess some aspects of the thermal and moisture performance of buildings. Numerical values for any locations should be obtained from the meteorological service in the relevant country.
ISO 15927-1:2003 covers the following single climate variables: air temperature; atmospheric humidity; wind speed; precipitation; solar radiation; longwave radiation.
Meteorological instrumentation and methods of observation are not covered; these are specified by the World Meteorological Organisation (WMO).",https://www.iso.org/standard/29559.html,Published
ISO,ISO 15927-2:2009,Hygrothermal performance of buildings  Calculation and presentation of climatic data  Part 2: Hourly data for design cooling load,"ISO 15927-2:2009 gives the definition, and specifies methods of calculation and presentation of the monthly external design climate to be used in determining the design cooling load of buildings and the design of air conditioning systems.",https://www.iso.org/standard/44282.html,Published
ISO,ISO 15927-3:2009,Hygrothermal performance of buildings - Calculation and presentation of climatic data  Part 3: Calculation of a driving rain index for vertical surfaces from hourly wind and rain data,"ISO 15927-3:2009 specifies two procedures for providing an estimate of the quantity of water likely to impact on a wall of any given orientation. It takes account of topography, local sheltering and the type of building and wall.
The first method, based on coincident hourly rainfall and wind data, defines the method of calculation of the annual average index, which influences the moisture content of an absorbent surface, such as masonry, and the spell index, which influences the likelihood of rain penetration through masonry and joints in other walling systems.
The second method, based on average wind data and a qualitative recording of the presence and intensity of rain (the present weather code for rain), defines a method for calculating the spell length during which an absorbent material such as masonry is moistened, having a 10 % probability of being exceeded in any year (commonly referred to as having a mean return period of 10 years).
ISO 15927-3:2009 provides a comparison between the two methods.
ISO 15927-3:2009 gives procedures to correct the results of both methods for topography, local sheltering and the type of building and wall.
The methods included in ISO 15927-3:2009 do not apply in mountainous areas with sheer cliffs or deep gorges, in areas in which more than 25 % of the annual rainfall comes from severe convective storms, and in areas and during periods when a significant proportion of precipitation is made up of snow or hail.",https://www.iso.org/standard/44281.html,Published
ISO,ISO 15927-4:2005,Hygrothermal performance of buildings  Calculation and presentation of climatic data  Part 4: Hourly data for assessing the annual energy use for heating and cooling,"ISO 15927-4:2005 specifies a method for constructing a reference year of hourly values of appropriate meteorological data suitable for assessing the average annual energy for heating and cooling. Other reference years representing average conditions can be constructed for special purposes. The procedures in this part of ISO 15927-4:2005 are not suitable for constructing extreme or semi-extreme years for simulation of, for example, moisture damage or energy demand in cold years.
Meteorological instrumentation and methods of observation are not covered.",https://www.iso.org/standard/41371.html,Published
ISO,ISO 15927-5:2004 /Amd 1:2011,Hygrothermal performance of buildings  Calculation and presentation of climatic data  Part 5: Data for design heat load for space heating  Amendment 1,No Abstract Available,https://www.iso.org/standard/56664.html,Published
ISO,ISO 15927-6:2007,Hygrothermal performance of buildings  Calculation and presentation of climatic data  Part 6: Accumulated temperature differences (degree-days),"ISO 15927-6:2007 specifies the definition, method of computation and method of presentation of data on accumulated temperature differences, used for assessing the energy used for space heating in buildings. These are normally expressed in degree‑hours or degree-days, and such data are often referred to simply as ""heating degree-hours"" or ""heating degree-days"".
ISO 15927-6:2007 includes approximate methods for calculating accumulated temperature differences based on hourly or daily mean temperatures and for estimating monthly values to any base temperature, for use when data computed directly from meteorological air temperature records are not available.
In some countries, a threshold temperature different from the base temperature is used. ISO 15927-6:2007 does not cover this.",https://www.iso.org/standard/35564.html,Published
ISO,ISO 16457:2022,Space environment (natural and artificial)  The Earth's ionosphere model  International reference ionosphere (IRI) model and extensions to the plasmasphere,"This document provides guidance to potential users for the specification of the global distribution of ionosphere densities and temperatures, as well as the total content of electrons in the height interval from 50 km to 1 500 km. It includes and explains several options for a plasmaspheric extension of the model, embracing the geographical area between latitudes of 80°S and 80°N and longitudes of 0°E to 360°E, for any time of day, any day of year, and various solar and magnetic activity conditions.
A brief introduction to ionospheric and plasmaspheric physics is given in Annex A. Annex B provides an overview over physical models, because they are important for understanding and modelling the physical processes that produce the ionospheric plasma.",https://www.iso.org/standard/79476.html,Published
ISO,ISO 16622:2002,Meteorology  Sonic anemometers/thermometers  Acceptance test methods for mean wind measurements,ISO 16622:2002 defines test methods of the performance of sonic anemometers/thermometers which employ the inverse time measurement for velocity of sound along differently oriented paths. It is applicable to designs measuring two or three components of the wind vector within an unlimited (360°) azimuthal acceptance angle.,https://www.iso.org/standard/29291.html,Published
ISO,ISO 17713-1:2007,Meteorology  Wind measurements  Part 1: Wind tunnel test methods for rotating anemometer performance,"ISO 17713-1:2007 describes wind tunnel test methods for determining performance characteristics of rotating anemometers, specifically cup anemometers and propeller anemometers. It also describes an acceptance test and unambiguous methods for measuring the starting threshold, distance constant, transfer function and off-axis response of a rotating anemometer in a wind tunnel.",https://www.iso.org/standard/31497.html,Published
ISO,ISO 17714:2007,Meteorology  Air temperature measurements  Test methods for comparing the performance of thermometer shields/screens and defining important characteristics,"ISO 17714:2007 defines characteristics of a thermometer shield/screen. It also defines test methods to inter-compare the behaviour of different screen designs.
Although screens are usually used for both air temperature and humidity measurements, ISO 17714:2007 is applicable only to temperature measurements.
Both naturally and artificially ventilated screens are considered.",https://www.iso.org/standard/31498.html,Published
ISO,ISO 17717:2024,Meteorological balloons  Specification,"This document specifies the minimum requirements and the test methods for meteorological balloons made from natural rubber latex or natural rubber latex compounded with synthetic rubber emulsion.
This document applies to two types of balloons:
—     Type 1: meteorological balloon by dipping process;
—     Type 2: meteorological balloon by moulding process.",https://www.iso.org/standard/84077.html,Published
ISO,ISO 19289:2015,Air quality  Meteorology  Siting classifications for surface observing stations on land,"ISO 19289:2015 indicates exposure rules for various sensors, but what should be done when these conditions are not fulfilled? There are sites that do not respect the recommended exposure rules. Consequently, a classification has been established to help determine the given site's representativeness on a small scale (impact of the surrounding environment). 
The classification process helps the actors and managers of a network to better take into consideration the exposure rules and thus it often improves the siting. At least, the siting environment is known and documented in the metadata. It is obviously possible and recommended to fully document the site but the risk is that a fully documented site might increase the complexity of the metadata, which would often restrict their operational use. That is why this siting classification is defined to condense the information and facilitate the operational use of this metadata information.
A site as a whole has no single classification number. Each parameter being measured at a site has its own class and is sometimes different from the others. If a global classification of a site is required, the maximum value of the parameters' classes can be used. 
In ISO 19289:2015, the classification is (occasionally) completed with an estimated uncertainty due to siting, which has to be added in the uncertainty budget of the measurement. This estimation is coming from bibliographic studies and/or some comparative tests.
The primary objective of this classification is to document the presence of obstacles close to the measurement site.",https://www.iso.org/standard/64287.html,Published
ISO,ISO 19926-1:2019,Meteorology  Weather radar  Part 1: System performance and operation,"ISO 19926-1:2019 specifies system performance of ground-based weather radar systems measuring the atmosphere using frequencies between 2 GHz and 10 GHz. These systems are suitable for the area-wide detection of precipitation and other meteorological targets at different altitudes. This document also describes ways to verify the different aspects of system performance, including infrastructure. 
ISO 19926-1:2019 is applicable to linear polarization parabolic radar systems, dual-polarization and single-polarization radars. It does not apply to fan-beam radars [narrow in azimuth (AZ) and broad in elevation (EL)], including marine and aeronautical surveillance radars, which are used for, but are not primarily designed for, weather applications. Phased-array radars with electronically formed and steered beams, including multi-beam, with non-circular off-bore sight patterns, are new and insufficient performance information is available.
ISO 19926-1:2019 does not describe weather radar technology and its applications. Weather radar systems can be used for applications such as quantitative precipitation estimation (QPE), the classification of hydrometeors (e.g. hail), the estimation of wind speeds and the detection and surveillance of severe meteorological phenomena (e.g. microburst, tornado). Some of these applications have particular requirements for the positioning of the radar system or need specific measurement strategies. However, the procedures for calibration and maintenance described in this document apply here as well.
ISO 19926-1:2019 addresses manufacturers and radar operators.",https://www.iso.org/standard/66559.html,Published
ISO,ISO 21413:2005,Manual methods for the measurement of a groundwater level in a well,"ISO 21413:2005 develops procedures and prescribes the minimum accuracy required of water-level measurements made in wells using graduated steel tapes, electric tapes and air lines. Procedures and accuracy requirements for measuring water levels in a flowing well are also included, as are procedures required to establish a permanent measuring point. ISO 21413:2005 discusses the advantages and limitations of each method and requirements for recording the data. ISO 21413:2005 does not include methods that use automated electrical or mechanical means to measure and record water levels.",https://www.iso.org/standard/40365.html,Published
