ASD Acronym,Designation,Title of Standard,Abstract,Link
FDA,Guidance,"Pulse Oximeters for Medical Purposes - Non-Clinical and Clinical Performance Testing, Labeling, and Premarket Submission Recommendations: Draft Guidance for Industry and  Food and Drug Administration Staff",Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/pulse-oximeters-medical-purposes-non-clinical-and-clinical-performance-testing-labeling-and
FDA,Guidance,Notifying FDA of a Permanent Discontinuance or Interruption in Manufacturing of a Device Under Section 506J of the FD&C Act:  Guidance for Industry and Food and Drug Administration Staff,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/notifying-fda-permanent-discontinuance-or-interruption-manufacturing-device-under-section-506j-fdc
FDA,Guidance,Artificial Intelligence-Enabled Device Software Functions: Lifecycle Management and Marketing Submission Recommendations: Draft Guidance for Industry and Food and Drug Administration Staff,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/artificial-intelligence-enabled-device-software-functions-lifecycle-management-and-marketing
FDA,Guidance,Considerations for the Use of Artificial Intelligence To Support Regulatory Decision-Making for Drug and Biological Products: Draft Guidance for Industry and Other Interested Parties,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/considerations-use-artificial-intelligence-support-regulatory-decision-making-drug-and-biological
FDA,Guidance,Communications From Firms to Health Care Providers Regarding Scientific Information on Unapproved Uses of Approved/Cleared Medical Products: Questions and Answers,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/communications-firms-health-care-providers-regarding-scientific-information-unapproved-uses
FDA,Guidance,"Guidance for FDA Staff and Interested Parties: Evaluating the Public Health Importance of Food Allergens Other Than the Major Food Allergens Listed in the Federal Food, Drug, and Cosmetic Act",Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/guidance-fda-staff-and-interested-parties-evaluating-public-health-importance-food-allergens-other
FDA,Guidance,Guidance for Industry: Action Levels for Lead in Processed Food Intended for Babies and Young Children,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/guidance-industry-action-levels-lead-processed-food-intended-babies-and-young-children
FDA,Guidance,Guidance for Industry: Questions and Answers Regarding Food Allergen Labeling (Edition 5),Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/guidance-industry-questions-and-answers-regarding-food-allergen-labeling-edition-5
FDA,Guidance,"Interim Policy on Compounding Using Bulk Drug Substances Under Section 503A of the Federal Food, Drug, and Cosmetic Act",Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/interim-policy-compounding-using-bulk-drug-substances-under-section-503a-federal-food-drug-and
FDA,Guidance,"Interim Policy on Compounding Using Bulk Drug Substances Under Section 503B of the Federal Food, Drug, and Cosmetic Act",Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/interim-policy-compounding-using-bulk-drug-substances-under-section-503b-federal-food-drug-and
FDA,Guidance,Validation and Verification of Analytical Testing Methods Used for Tobacco Products,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/validation-and-verification-analytical-testing-methods-used-tobacco-products
FDA,Guidance,Considerations for Complying with 21 CFR 211.110,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/considerations-complying-21-cfr-211110
FDA,Guidance,Draft Guidance for Industry: Establishing Sanitation Programs for Low-Moisture Ready-to-Eat Human Foods and Taking Corrective Actions Following a Pathogen Contamination Event,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/draft-guidance-industry-establishing-sanitation-programs-low-moisture-ready-eat-human-foods-and
FDA,Guidance,Draft Guidance for Industry: Labeling of Plant-Based Alternatives to Animal-Derived Foods,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/draft-guidance-industry-labeling-plant-based-alternatives-animal-derived-foods
FDA,Guidance,"Recommendations for Determining Eligibility of Donors of Human Cells, Tissues, and Cellular and Tissue-Based Products (HCT/Ps): Draft Guidance for Industry",Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/recommendations-determining-eligibility-donors-human-cells-tissues-and-cellular-and-tissue-based
FDA,Guidance,"Recommendations to Reduce the Risk of Transmission of Hepatitis B Virus (HBV) by Human Cells, Tissues, and Cellular and Tissue-Based Products (HCT/Ps): Draft Guidance for Industry",Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/recommendations-reduce-risk-transmission-hepatitis-b-virus-hbv-human-cells-tissues-and-cellular-and
FDA,Guidance,"Recommendations to Reduce the Risk of Transmission of Hepatitis C Virus (HCV) by Human Cells, Tissues, and Cellular and Tissue-Based Products (HCT/Ps): Draft Guidance for Industry",Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/recommendations-reduce-risk-transmission-hepatitis-c-virus-hcv-human-cells-tissues-and-cellular-and
FDA,Guidance,"Recommendations to Reduce the Risk of Transmission of Human Immunodeficiency Virus (HIV) by Human Cells, Tissues, and Cellular and Tissue-Based Products (HCT/Ps): Draft Guidance for Industry",Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/recommendations-reduce-risk-transmission-human-immunodeficiency-virus-hiv-human-cells-tissues-and
FDA,Guidance,Validation of Certain In Vitro Diagnostic Devices for Emerging Pathogens During a Section 564 Declared Emergency: Draft Guidance for Industry and Food and Drug Administration Staff,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/validation-certain-in-vitro-diagnostic-devices-emerging-pathogens-during-section-564-declared-emergency
FDA,Guidance,Advanced Manufacturing Technologies Designation Program,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/advanced-manufacturing-technologies-designation-program
FDA,Guidance,E11A Pediatric Extrapolation,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/e11a-pediatric-extrapolation
FDA,Guidance,E6(R3) Good Clinical Practice: Annex 2,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/e6r3-good-clinical-practice-annex-2
FDA,Guidance,M15 General Principles for Model-Informed Drug Development,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/m15-general-principles-model-informed-drug-development
FDA,Guidance,"Protocol Deviations for Clinical Investigations of Drugs, Biological Products, and Devices",Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/protocol-deviations-clinical-investigations-drugs-biological-products-and-devices
FDA,Guidance,Combined Food and Drug Administration and Sponsor Oncologic Drugs Advisory Committee Briefing Document,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/combined-food-and-drug-administration-and-sponsor-oncologic-drugs-advisory-committee-briefing
FDA,Guidance,Global Unique Device Identification Database (GUDID):  Guidance for Industry and Food and Drug Administration Staff,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/global-unique-device-identification-database-gudid
FDA,Guidance,Technical Specifications for Submitting Clinical Trial Data Sets for Treatment of Noncirrhotic Nonalcoholic Steatohepatitis (NASH):  Guidance for Industry Technical Specifications Document,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/technical-specifications-submitting-clinical-trial-data-sets-treatment-noncirrhotic-nonalcoholic
FDA,Guidance,Guidance for Industry:  Registration and Listing of Cosmetic Product Facilities and Products,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/guidance-industry-registration-and-listing-cosmetic-product-facilities-and-products
FDA,Guidance,Standardized Format for Electronic Submission of NDA and BLA Content for the Planning of Bioresearch Monitoring (BIMO) Inspections for CDER Submissions Guidance for Industry,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/standardized-format-electronic-submission-nda-and-bla-content-planning-bioresearch-monitoring-bimo
FDA,Guidance,Accelerated Approval – Expedited Program for Serious Conditions,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/accelerated-approval-expedited-program-serious-conditions
FDA,Guidance,CVM GFI #49 Evaluating Target Animal Safety and Effectiveness of Antibacterial New Animal Drugs for Bovine Mastitis,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/cvm-gfi-49-evaluating-target-animal-safety-and-effectiveness-antibacterial-new-animal-drugs-bovine
FDA,Guidance,Marketing Submission Recommendations for a Predetermined Change Control Plan for Artificial Intelligence-Enabled Device Software Functions:  Guidance for Industry and Food and Drug Administration Staff,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/marketing-submission-recommendations-predetermined-change-control-plan-artificial-intelligence
FDA,Guidance,Draft Guidance for Industry: Notifying FDA of a Permanent Discontinuance in the Manufacture or an Interruption of the Manufacture of an Infant Formula,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/draft-guidance-industry-notifying-fda-permanent-discontinuance-manufacture-or-interruption
FDA,Guidance,Use of Circulating Tumor Deoxyribonucleic Acid for Early-Stage Solid Tumor Drug Development; Guidance for Industry; Availability,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/use-circulating-tumor-deoxyribonucleic-acid-early-stage-solid-tumor-drug-development-guidance
FDA,Guidance,Recommended Followup Testing for an Ames-Positive Drug (Active Ingredient) or Metabolite To Support First-in-Human Clinical Trials With Healthy Subjects,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/recommended-followup-testing-ames-positive-drug-active-ingredient-or-metabolite-support-first-human
FDA,Guidance,Assessment of Ovarian Toxicity in Premenopausal Adults During Drug Development for Oncologic Products,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/assessment-ovarian-toxicity-premenopausal-adults-during-drug-development-oncologic-products
FDA,Guidance,Transitional Enforcement Policy for Ethylene Oxide Sterilization Facility Changes for Class III Devices:  Guidance for Industry and Food and Drug Administration Staff,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/transitional-enforcement-policy-ethylene-oxide-sterilization-facility-changes-class-iii-devices
FDA,Guidance,"Orthopedic Non-Spinal Bone Plates, Screws, and Washers - Premarket Notification (510(k)) Submissions:  Guidance for Industry and Food and Drug Administration Staff",Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/orthopedic-non-spinal-bone-plates-screws-and-washers-premarket-notification-510k-submissions
FDA,Guidance,Orthopedic Non-Spinal Metallic Bone Screws and Washers - Performance Criteria for Safety and Performance Based Pathway:  Guidance for Industry and Food and Drug Administration Staff,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/orthopedic-non-spinal-metallic-bone-screws-and-washers-performance-criteria-safety-and-performance
FDA,Guidance,"510(k) Third Party Review Program and Third Party Emergency Use Authorization (EUA) Review:  Guidance for Industry, Food and Drug Administration Staff, and Third Party Review Organizations",Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/510k-third-party-review-program-and-third-party-emergency-use-authorization-eua-review
FDA,Guidance,Frequently Asked Questions — Developing Potential Cellular and Gene Therapy Products,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/frequently-asked-questions-developing-potential-cellular-and-gene-therapy-products
FDA,Guidance,Nonclinical Safety Assessment of Oligonucleotide-Based Therapeutics,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/nonclinical-safety-assessment-oligonucleotide-based-therapeutics
FDA,Guidance,Guidance for Industry: FDA's Voluntary Qualified Importer Program,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/guidance-industry-fdas-voluntary-qualified-importer-program
FDA,Guidance,CPG Sec 540.525 Scombrotoxin (Histamine)-forming Fish and Fishery Products – Decomposition and Histamine (CPG 7108.24),Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/cpg-sec-540525-scombrotoxin-histamine-forming-fish-and-fishery-products-decomposition-and-histamine
FDA,Guidance,Study Data Technical Conformance Guide - Technical Specifications Document,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/study-data-technical-conformance-guide-technical-specifications-document
FDA,Guidance,M13A Bioequivalence for Immediate-Release Solid Oral Dosage Forms,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/m13a-bioequivalence-immediate-release-solid-oral-dosage-forms
FDA,Guidance,CVM GFI #293 - FDA Enforcement Policy for AAFCO-Defined Animal Feed Ingredients,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/cvm-gfi-293-fda-enforcement-policy-aafco-defined-animal-feed-ingredients
FDA,Guidance,"Guidance for Industry: Insanitary Conditions in the Preparation, Packing, and Holding of Tattoo Inks and the Risk of Microbial Contamination",Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/guidance-industry-insanitary-conditions-preparation-packing-and-holding-tattoo-inks-and-risk
FDA,Guidance,Drug Interaction Information in Human Prescription Drug and Biological Product Labeling,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/drug-interaction-information-human-prescription-drug-and-biological-product-labeling
FDA,Guidance,Review of Drug Master Files in Advance of Certain ANDA Submissions Under GDUFA,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/review-drug-master-files-advance-certain-anda-submissions-under-gdufa
FDA,Guidance,Postoperative Nausea and Vomiting: Developing Drugs for Prevention,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/postoperative-nausea-and-vomiting-developing-drugs-prevention
FDA,Guidance,"Recommendations for the Development of Blood Collection, Processing, and Storage Systems for the Manufacture of Blood Components Using the Buffy Coat Method",Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/recommendations-development-blood-collection-processing-and-storage-systems-manufacture-blood
FDA,Guidance,Considerations for Long-Term Clinical Neurodevelopmental Safety Studies in Neonatal Product Development:  Guidance for Industry,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/considerations-long-term-clinical-neurodevelopmental-safety-studies-neonatal-product-development
FDA,Guidance,Core Patient-Reported Outcomes in Cancer Clinical Trials:  Guidance for Industry,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/core-patient-reported-outcomes-cancer-clinical-trials
FDA,Guidance,Requests for Reconsideration at the Division Level Under GDUFA,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/requests-reconsideration-division-level-under-gdufa
FDA,Guidance,CVM GFI #284 Using Relative Supersaturation to Support “Urinary Tract Health” Claims for Adult Maintenance Cat Food,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/cvm-gfi-284-using-relative-supersaturation-support-urinary-tract-health-claims-adult-maintenance-cat
FDA,Guidance,Endosseous Dental Implants and Endosseous Dental Implant Abutments - Performance Criteria for Safety and Performance Based Pathway:  Guidance for Industry and Food and Drug Administration Staff,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/endosseous-dental-implants-and-endosseous-dental-implant-abutments-performance-criteria-safety-and
FDA,Guidance,Temporary Policies for Compounding Certain Parenteral Drug Products:  Guidance for Industry,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/temporary-policies-compounding-certain-parenteral-drug-products
FDA,Guidance,"Electronic Systems, Electronic Records, and Electronic Signatures in Clinical Investigations:  Questions and Answers",Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/electronic-systems-electronic-records-and-electronic-signatures-clinical-investigations-questions
FDA,Guidance,CVM GFI #116 (VICH GL23 (R2)) Studies to Evaluate the Safety of Residues of Veterinary Drugs in Human Food: Genotoxicity Testing (Revision 2),Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/cvm-gfi-116-vich-gl23-r2-studies-evaluate-safety-residues-veterinary-drugs-human-food-genotoxicity
FDA,Guidance,Air Powered Dental Handpieces and Air Motors - Performance Criteria for Safety and Performance Based Pathway:  Guidance for Industry and Food and Drug Administration Staff,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/air-powered-dental-handpieces-and-air-motors-performance-criteria-safety-and-performance-based
FDA,Guidance,Dental Cements - Performance Criteria for Safety and Performance Based Pathway:  Guidance for Industry and Food and Drug Administration Staff,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/dental-cements-performance-criteria-safety-and-performance-based-pathway
FDA,Guidance,Dental Ceramics - Performance Criteria for Safety and Performance Based Pathway:  Guidance for Industry and Food and Drug Administration Staff,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/dental-ceramics-performance-criteria-safety-and-performance-based-pathway
FDA,Guidance,Dental Impression Materials - Performance Criteria for Safety and Performance Based Pathway:  Guidance for Industry and Food and Drug Administration Staff,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/dental-impression-materials-performance-criteria-safety-and-performance-based-pathway
FDA,Guidance,Clarification of Radiation Control Regulations For Manufacturers of Diagnostic X-Ray Equipment:  Guidance for Industry and Food and Drug Administration Staff,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/clarification-radiation-control-regulations-manufacturers-diagnostic-x-ray-equipment
FDA,Guidance,Clinical Pharmacology Considerations for Human Radiolabeled Mass Balance Studies,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/clinical-pharmacology-considerations-human-radiolabeled-mass-balance-studies
FDA,Guidance,"Small Entity Compliance Guide: Standards for the Growing, Harvesting, Packing, and Holding of Produce for Human Consumption",Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/small-entity-compliance-guide-standards-growing-harvesting-packing-and-holding-produce-human
FDA,Guidance,An Acceptable Circular of Information for the Use of Human Blood and Blood Components:  Guidance for Industry,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/acceptable-circular-information-use-human-blood-and-blood-components
FDA,Guidance,"Basic Safety and Essential Performance of Medical Electrical Equipment, Medical Electrical Systems, and Laboratory Medical Equipment - Standards Specific Information for the Accreditation Scheme for Conformity Assessment (ASCA) Program: Draft Guidance for Industry, Accreditation Bodies, Testing Laboratories, and Food and Drug Administration Staff",Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/basic-safety-and-essential-performance-medical-electrical-equipment-medical-electrical-systems-and-0
FDA,Guidance,"Biocompatibility Testing of Medical Devices - Standards Specific Information for the Accreditation Scheme for Conformity Assessment (ASCA) Program : Draft Guidance for Industry, Accreditation Bodies, Testing Laboratories, and Food and Drug Administration Staff",Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/biocompatibility-testing-medical-devices-standards-specific-information-accreditation-scheme-0
FDA,Guidance,"The Accreditation Scheme for Conformity Assessment (ASCA) Program: Draft Guidance for Industry, Accreditation Bodies, Testing Laboratories, and Food and Drug Administration Staff",Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/accreditation-scheme-conformity-assessment-asca-program
FDA,Guidance,Chemical Analysis for Biocompatibility Assessment of Medical Devices: Draft Guidance for Industry and Food and Drug Administration Staff,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/chemical-analysis-biocompatibility-assessment-medical-devices
FDA,Guidance,Conducting Clinical Trials With Decentralized Elements,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/conducting-clinical-trials-decentralized-elements
FDA,Guidance,Integrating Randomized Controlled Trials for Drug and Biological Products Into Routine Clinical Practice: Draft Guidance for Industry,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/integrating-randomized-controlled-trials-drug-and-biological-products-routine-clinical-practice
FDA,Guidance,"CVM GFI #227 Chemistry, Manufacturing, and Controls (CMC) Technical Section Filing Strategies",Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/cvm-gfi-227-chemistry-manufacturing-and-controls-cmc-technical-section-filing-strategies
FDA,Guidance,Data Standards Catalog,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/data-standards-catalog
FDA,Guidance,Considerations for Generating Clinical Evidence from Oncology Multiregional Clinical Development Programs,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/considerations-generating-clinical-evidence-oncology-multiregional-clinical-development-programs
FDA,Guidance,Enforcement Policy for Required Warnings for Cigarette Packages and Advertisements,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/enforcement-policy-required-warnings-cigarette-packages-and-advertisements
FDA,Guidance,Providing Regulatory Submissions in Electronic Format — Certain Human Pharmaceutical Product Applications and Related Submissions Using the eCTD Specifications Guidance for Industry,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/providing-regulatory-submissions-electronic-format-certain-human-pharmaceutical-product-applications
FDA,Guidance,Submission of Plans for Cigarette Packages and Cigarette Advertisements (Revised),Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/submission-plans-cigarette-packages-and-cigarette-advertisements-revised
FDA,Guidance,Required Warnings for Cigarette Packages and Advertisements: Small Entity Compliance Guide (Revised):  Guidance for Industry,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/required-warnings-cigarette-packages-and-advertisements-small-entity-compliance-guide-revised
FDA,Guidance,ANDA Submissions | Amendments to Abbreviated New Drug Applications Under GDUFA:  Guidance for Industry,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/anda-submissions-amendments-abbreviated-new-drug-applications-under-gdufa
FDA,Guidance,"Appeal Options Available to Mammography Facilities Concerning Adverse Accreditation Decisions, Suspension/Revocation of Certificates, or Patient and Referring Provider Notification Orders:  Guidance for Mammography Facilities and Food and Drug Administration Staff",Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/appeal-options-available-mammography-facilities-concerning-adverse-accreditation-decisions
FDA,Guidance,Withdrawn Guidances (Biologics),Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/withdrawn-guidances-biologics
FDA,Guidance,"Incorporating Voluntary Patient Preference Information over the Total Product Life Cycle: Draft Guidance for Industry, Food and Drug Administration Staff, and Other Interested Parties",Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/incorporating-voluntary-patient-preference-information-over-total-product-life-cycle
FDA,Guidance,Control of Nitrosamine Impurities in Human Drugs:  Guidance for Industry,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/control-nitrosamine-impurities-human-drugs
FDA,Guidance,Bioresearch Monitoring Technical Conformance Guide,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/bioresearch-monitoring-technical-conformance-guide
